ts_ms,coin,funding_rate_raw,funding_rate_normalized,annualized_pct
1770962400033,AVAX,0.0,0.0,0.0
1770966000410,AVAX,0.0,0.0,0.0
1770969600142,AVAX,0.0,0.0,0.0
1770973200093,AVAX,0.0,0.0,0.0
1770976800613,AVAX,0.0,0.0,0.0
1770980400300,AVAX,0.0,0.0,0.0
1770984000504,AVAX,0.0,0.0,0.0
1770987600183,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770991200144,AVAX,0.0,0.0,0.0
1770994800435,AVAX,0.0,0.0,0.0
1770998400440,AVAX,0.0,0.0,0.0
1771002000395,AVAX,0.0,0.0,0.0
1771005600286,AVAX,0.0,0.0,0.0
1771009200169,AVAX,0.0,0.0,0.0
1771012800451,AVAX,0.0,0.0,0.0
1771016400343,AVAX,0.0,0.0,0.0
1771020000331,AVAX,0.0,0.0,0.0
1771023600361,AVAX,0.0,0.0,0.0
1771027200022,AVAX,0.0,0.0,0.0
1771030800025,AVAX,0.0,0.0,0.0
1771034400430,AVAX,0.0,0.0,0.0
1771038000307,AVAX,0.0,0.0,0.0
1771041600309,AVAX,0.0,0.0,0.0
1771045200157,AVAX,0.0,0.0,0.0
1771048800059,AVAX,0.0,0.0,0.0
1771052400028,AVAX,0.0,0.0,0.0
1771056000593,AVAX,0.0,0.0,0.0
1771059600313,AVAX,0.0,0.0,0.0
1771063200201,AVAX,0.0,0.0,0.0
1771066800400,AVAX,0.0,0.0,0.0
1771070400527,AVAX,0.0,0.0,0.0
1771074000065,AVAX,0.0,0.0,0.0
1771077600388,AVAX,0.0,0.0,0.0
1771081200006,AVAX,0.0,0.0,0.0
1771084800316,AVAX,0.0,0.0,0.0
1771088400603,AVAX,0.0,0.0,0.0
1771092000130,AVAX,0.0,0.0,0.0
1771095600407,AVAX,0.0,0.0,0.0
1771099200270,AVAX,0.0,0.0,0.0
1771102800274,AVAX,0.0,0.0,0.0
1771106400938,AVAX,0.0,0.0,0.0
1771110000334,AVAX,0.0,0.0,0.0
1771113600055,AVAX,0.0,0.0,0.0
1771117200180,AVAX,0.0,0.0,0.0
1771120800195,AVAX,0.0,0.0,0.0
1771124400301,AVAX,0.0,0.0,0.0
1771128000508,AVAX,0.0,0.0,0.0
1771131600438,AVAX,0.0,0.0,0.0
1771135200239,AVAX,0.0,0.0,0.0
1771138800812,AVAX,0.0,0.0,0.0
1771142400458,AVAX,0.0,0.0,0.0
1771146000506,AVAX,0.0,0.0,0.0
1771149600613,AVAX,0.0,0.0,0.0
1771153200292,AVAX,0.0,0.0,0.0
1771156800485,AVAX,0.0,0.0,0.0
1771160400425,AVAX,0.0,0.0,0.0
1771164000565,AVAX,0.0,0.0,0.0
1771167600594,AVAX,0.0,0.0,0.0
1771171200400,AVAX,0.0,0.0,0.0
1771174800079,AVAX,0.0,0.0,0.0
1771178400351,AVAX,0.0,0.0,0.0
1771182000185,AVAX,0.0,0.0,0.0
1771185600056,AVAX,0.0,0.0,0.0
1771189200013,AVAX,0.0,0.0,0.0
1771192800713,AVAX,0.0,0.0,0.0
1771196400453,AVAX,0.0,0.0,0.0
1771200000147,AVAX,0.0,0.0,0.0
1771203600094,AVAX,0.0,0.0,0.0
1771207200523,AVAX,0.0,0.0,0.0
1771210800340,AVAX,0.0,0.0,0.0
1771214400377,AVAX,0.0,0.0,0.0
1771218000235,AVAX,0.0,0.0,0.0
1771221600470,AVAX,0.0,0.0,0.0
1771225200037,AVAX,0.0,0.0,0.0
1771228800565,AVAX,0.0,0.0,0.0
1771232400127,AVAX,0.0,0.0,0.0
1771236000616,AVAX,0.0,0.0,0.0
1771239600069,AVAX,0.0,0.0,0.0
1771243200067,AVAX,0.0,0.0,0.0
1771246800297,AVAX,0.0,0.0,0.0
1771250400440,AVAX,0.0,0.0,0.0
1771254000659,AVAX,0.0,0.0,0.0
1771257600272,AVAX,0.0,0.0,0.0
1771261200468,AVAX,0.0,0.0,0.0
1771264800348,AVAX,0.0,0.0,0.0
1771268400111,AVAX,0.0,0.0,0.0
1771272000209,AVAX,0.0,0.0,0.0
1771275600585,AVAX,0.0,0.0,0.0
1771279200376,AVAX,0.0,0.0,0.0
1771282800289,AVAX,0.0,0.0,0.0
1771286400038,AVAX,0.0,0.0,0.0
1771290000244,AVAX,0.0,0.0,0.0
1771293600067,AVAX,0.0,0.0,0.0
1771297200496,AVAX,0.0,0.0,0.0
1771300800228,AVAX,0.0,0.0,0.0
1771304400134,AVAX,0.0,0.0,0.0
1771308000033,AVAX,0.0,0.0,0.0
1771311600336,AVAX,0.0,0.0,0.0
1771315200302,AVAX,0.0,0.0,0.0
1771318800407,AVAX,0.0,0.0,0.0
1771322400239,AVAX,0.0,0.0,0.0
1771326000136,AVAX,0.0,0.0,0.0
1771329600018,AVAX,0.0,0.0,0.0
1771333200439,AVAX,0.0,0.0,0.0
1771336800048,AVAX,0.0,0.0,0.0
1771340400147,AVAX,0.0,0.0,0.0
1771344000269,AVAX,0.0,0.0,0.0
1771347600370,AVAX,0.0,0.0,0.0
1771351200432,AVAX,0.0,0.0,0.0
1771354800389,AVAX,0.0,0.0,0.0
1771358400051,AVAX,0.0,0.0,0.0
1771362000180,AVAX,0.0,0.0,0.0
1771365600283,AVAX,0.0,0.0,0.0
1771369200087,AVAX,0.0,0.0,0.0
1771372800410,AVAX,0.0,0.0,0.0
1771376400030,AVAX,0.0,0.0,0.0
1771380000036,AVAX,0.0,0.0,0.0
1771383600137,AVAX,0.0,0.0,0.0
1771387200501,AVAX,0.0,0.0,0.0
1771390800575,AVAX,0.0,0.0,0.0
1771394400274,AVAX,0.0,0.0,0.0
1771398000291,AVAX,0.0,0.0,0.0
1771401600004,AVAX,0.0,0.0,0.0
1771405200171,AVAX,0.0,0.0,0.0
1771408800485,AVAX,0.0,0.0,0.0
1771412400526,AVAX,0.0,0.0,0.0
1771416000474,AVAX,0.0,0.0,0.0
1771419600258,AVAX,0.0,0.0,0.0
1771423200428,AVAX,0.0,0.0,0.0
1771426800178,AVAX,0.0,0.0,0.0
1771430400089,AVAX,0.0,0.0,0.0
1771434000384,AVAX,0.0,0.0,0.0
1771437600101,AVAX,0.0,0.0,0.0
1771441200171,AVAX,0.0,0.0,0.0
1771444800436,AVAX,0.0,0.0,0.0
1771448400499,AVAX,0.0,0.0,0.0
1771452000410,AVAX,0.0,0.0,0.0
1771455600518,AVAX,0.0,0.0,0.0
1771459200400,AVAX,0.0,0.0,0.0
1771462800787,AVAX,0.0,0.0,0.0
1771466400338,AVAX,0.0,0.0,0.0
1771470000262,AVAX,0.0,0.0,0.0
1771473600231,AVAX,0.0,0.0,0.0
1771477200562,AVAX,0.0,0.0,0.0
1771480800337,AVAX,0.0,0.0,0.0
1771484400003,AVAX,0.0,0.0,0.0
1771488000014,AVAX,0.0,0.0,0.0
1771491600504,AVAX,0.0,0.0,0.0
1771495200174,AVAX,0.0,0.0,0.0
1771498800045,AVAX,-5e-07,-5e-07,-0.438
1771502400118,AVAX,-1.55e-05,-1.55e-05,-13.578
1771506000322,AVAX,-1.5e-06,-1.5e-06,-1.314
1771509600860,AVAX,0.0,0.0,0.0
1771513200274,AVAX,0.0,0.0,0.0
1771516800384,AVAX,0.0,0.0,0.0
1771520400581,AVAX,-1.25e-07,-1.25e-07,-0.1095
1771524000315,AVAX,0.0,0.0,0.0
1771527600319,AVAX,0.0,0.0,0.0
1771531200150,AVAX,0.0,0.0,0.0
1771534800093,AVAX,0.0,0.0,0.0
1771538400105,AVAX,0.0,0.0,0.0
1771542000311,AVAX,0.0,0.0,0.0
1771545600403,AVAX,0.0,0.0,0.0
1771549200187,AVAX,0.0,0.0,0.0
1771552800280,AVAX,0.0,0.0,0.0
1771556400180,AVAX,0.0,0.0,0.0
1771560000388,AVAX,0.0,0.0,0.0
1771563600290,AVAX,0.0,0.0,0.0
1771567200951,AVAX,0.0,0.0,0.0
1771570800470,AVAX,0.0,0.0,0.0
1771574400139,AVAX,0.0,0.0,0.0
1771578000193,AVAX,0.0,0.0,0.0
1771581600455,AVAX,0.0,0.0,0.0
1771585200323,AVAX,0.0,0.0,0.0
1771588800506,AVAX,0.0,0.0,0.0
1771592400459,AVAX,0.0,0.0,0.0
1771596000306,AVAX,0.0,0.0,0.0
1771599600397,AVAX,0.0,0.0,0.0
1771603200299,AVAX,0.0,0.0,0.0
1771606800425,AVAX,0.0,0.0,0.0
1771610400253,AVAX,0.0,0.0,0.0
1771614000223,AVAX,0.0,0.0,0.0
1771617600409,AVAX,0.0,0.0,0.0
1771621200406,AVAX,0.0,0.0,0.0
1771624800282,AVAX,0.0,0.0,0.0
1771628400348,AVAX,0.0,0.0,0.0
1771632000225,AVAX,0.0,0.0,0.0
1771635600054,AVAX,0.0,0.0,0.0
1771639200092,AVAX,0.0,0.0,0.0
1771642800651,AVAX,0.0,0.0,0.0
1771646400488,AVAX,0.0,0.0,0.0
1771650000167,AVAX,0.0,0.0,0.0
1771653600120,AVAX,0.0,0.0,0.0
1771657200213,AVAX,0.0,0.0,0.0
1771660800127,AVAX,0.0,0.0,0.0
1771664400484,AVAX,0.0,0.0,0.0
1771668000388,AVAX,0.0,0.0,0.0
1771671600247,AVAX,0.0,0.0,0.0
1771675200557,AVAX,0.0,0.0,0.0
1771678800400,AVAX,0.0,0.0,0.0
1771682400114,AVAX,0.0,0.0,0.0
1771686000381,AVAX,0.0,0.0,0.0
1771689600450,AVAX,0.0,0.0,0.0
1771693200357,AVAX,0.0,0.0,0.0
1771696800107,AVAX,0.0,0.0,0.0
1771700400478,AVAX,0.0,0.0,0.0
1771704000586,AVAX,0.0,0.0,0.0
1771707600322,AVAX,0.0,0.0,0.0
1771711200424,AVAX,0.0,0.0,0.0
1771714800188,AVAX,0.0,0.0,0.0
1771718400119,AVAX,0.0,0.0,0.0
1771722000320,AVAX,-1e-06,-1e-06,-0.876
1771725600050,AVAX,-2.5e-07,-2.5e-07,-0.219
