config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,annual_pct,vol_pct,sharpe,sortino,max_dd_pct,calmar,n_liquidations,n_top_ups,n_forced_closes,n_skipped_opens_capital,total_funding,total_fees,final_equity
A_research,U7,5.0,150.0,5,0.3,-0.15,120,0.5282621397604048,0.10983771396222636,9.357077008100152,1.7983772721382227,0.038457720321520866,13.736179246817976,0,0,0,755,804.0509080424948,798.7682866448908,1005.2826213976041
A_research,U-prod,3.0,100.0,3,0.3,-0.15,120,0.9924337570635045,0.10766101435641184,17.888535184234883,4.306502798184474,0.11215511702081454,8.848760390302312,0,0,0,0,681.919872093208,771.9955345225728,1009.9243375706351
A_research,U-prod,3.0,100.0,4,0.3,-0.15,120,0.9924337570635045,0.10766101435641184,17.888535184234883,4.306502798184474,0.11215511702081454,8.848760390302312,0,0,0,0,681.919872093208,771.9955345225728,1009.9243375706351
A_research,U-prod,3.0,100.0,5,0.3,-0.15,120,0.9924337570635045,0.10766101435641184,17.888535184234883,4.306502798184474,0.11215511702081454,8.848760390302312,0,0,0,0,681.919872093208,771.9955345225728,1009.9243375706351
A_research,U-prod,3.0,150.0,3,0.3,-0.15,120,1.4818780262431996,0.159540242062777,17.98160200362869,4.1797995637491345,0.167883224343038,8.826838012208169,0,0,0,12,872.707082046292,857.8883017838599,1014.818780262432
A_research,U-prod,3.0,150.0,4,0.3,-0.15,120,1.4818780262431996,0.159540242062777,17.98160200362869,4.1797995637491345,0.167883224343038,8.826838012208169,0,0,0,12,872.707082046292,857.8883017838599,1014.818780262432
A_research,U-prod,3.0,150.0,5,0.3,-0.15,120,1.4818780262431996,0.159540242062777,17.98160200362869,4.1797995637491345,0.167883224343038,8.826838012208169,0,0,0,12,872.707082046292,857.8883017838599,1014.818780262432
A_research,U-prod,5.0,100.0,3,0.3,-0.15,120,0.3336846869528065,0.08470763293256876,7.669704797495085,1.4336466861369395,0.11215511702079194,2.975206979552669,0,0,0,552,755.3743574327947,752.0375105632668,1003.336846869528
A_research,U-prod,5.0,100.0,4,0.3,-0.15,120,0.3336846869528065,0.08470763293256876,7.669704797495085,1.4336466861369395,0.11215511702079194,2.975206979552669,0,0,0,552,755.3743574327947,752.0375105632668,1003.336846869528
A_research,U-prod,5.0,100.0,5,0.3,-0.15,120,0.3336846869528065,0.08470763293256876,7.669704797495085,1.4336466861369395,0.11215511702079194,2.975206979552669,0,0,0,552,755.3743574327947,752.0375105632668,1003.336846869528
A_research,U-prod,5.0,150.0,3,0.3,-0.15,120,0.6012656599745592,0.08682785315846868,13.464294863765437,1.9706864167325762,0.02563809168860802,23.452044219099363,0,0,0,642,675.1226887182238,669.1100321184781,1006.0126565997457
A_research,U-prod,5.0,150.0,4,0.3,-0.15,120,0.6012656599745592,0.08682785315846868,13.464294863765437,1.9706864167325762,0.02563809168860802,23.452044219099363,0,0,0,642,675.1226887182238,669.1100321184781,1006.0126565997457
A_research,U-prod,5.0,150.0,5,0.3,-0.15,120,0.6012656599745592,0.08682785315846868,13.464294863765437,1.9706864167325762,0.02563809168860802,23.452044219099363,0,0,0,642,675.1226887182238,669.1100321184781,1006.0126565997457
B_live,U3-new,3.0,100.0,3,0.1,-0.1,120,-98.41763031322259,72.5542853300891,-0.9322376977784838,-0.13582776814836522,98.43046250052431,-0.9998696319515754,3,11,0,38060,0.0,984.1796261085675,15.820373891431824
B_live,U3-new,3.0,100.0,4,0.1,-0.1,120,-98.41763031322259,72.5542853300891,-0.9322376977784838,-0.13582776814836522,98.43046250052431,-0.9998696319515754,3,11,0,38060,0.0,984.1796261085675,15.820373891431824
B_live,U3-new,3.0,100.0,5,0.1,-0.1,120,-98.41763031322259,72.5542853300891,-0.9322376977784838,-0.13582776814836522,98.43046250052431,-0.9998696319515754,3,11,0,38060,0.0,984.1796261085675,15.820373891431824
B_live,U3-new,3.0,150.0,3,0.1,-0.1,120,-41.316061899080836,31.121120221728916,-0.334641092234513,-0.08601685018356148,53.29716438955827,-0.7752018774787817,1,7,1,24094,434.6272299161949,847.9727033120217,586.6545266041737
B_live,U3-new,3.0,150.0,4,0.1,-0.1,120,-41.316061899080836,31.121120221728916,-0.334641092234513,-0.08601685018356148,53.29716438955827,-0.7752018774787817,1,7,1,24094,434.6272299161949,847.9727033120217,586.6545266041737
B_live,U3-new,3.0,150.0,5,0.1,-0.1,120,-41.316061899080836,31.121120221728916,-0.334641092234513,-0.08601685018356148,53.29716438955827,-0.7752018774787817,1,7,1,24094,434.6272299161949,847.9727033120217,586.6545266041737
B_live,U3-new,5.0,100.0,3,0.1,-0.1,120,15.823228863005333,0.13218312844840813,37.9420649991051,20.446505745466347,0.16102064660820742,98.2683227046413,0,3,0,8131,1074.1901298903872,916.2010700409455,1157.9890598494412
