time,ret_net_lo5,equity_lo5,ret_net_ls5,equity_ls5,ret_net_lo10,equity_lo10,ret_net_ls10,equity_ls10,ret_net_btc,equity_btc,ret_net_ew,equity_ew
2024-07-05 00:00:00+00:00,0.0056408885496713745,1.031919175219063,0.06538086748520647,1.3952192787542281,0.0056408885496713745,1.02063905180274,0.06538086748520647,1.3624703841491457,-0.007383346646214428,1.6339918085769043,-0.01401586413891817,1.7409666653504596
2024-07-06 00:00:00+00:00,0.040686374566768414,1.0739042253046567,-0.09011370296389165,1.2694909030990744,0.040686374566768414,1.0621651545618576,-0.09011370296389165,1.2396931326548302,0.02827784241902398,1.680197571453818,0.07580881203228984,1.872947280038495
2024-07-07 00:00:00+00:00,-0.05556161558468834,1.0142363715635068,0.018782647676217474,1.2933353034601474,-0.05556161558468834,1.0031495425566406,0.018782647676217474,1.262977851992112,-0.040740420809639244,1.6117456153494556,-0.06631780505074585,1.7487375274505774
2024-07-08 00:00:00+00:00,0.038481459300740095,1.053265667217158,-0.05806386004790072,1.218239263405028,0.038481459300740095,1.04175220085109,-0.05806386004790072,1.1896444827504438,0.015339126256471713,1.6364683848366155,0.05267314881814662,1.8408490394778596
2024-07-09 00:00:00+00:00,0.009263537829373133,1.063022633569804,-0.1084788280165354,1.0860860958671232,0.008596871162706465,1.0507080103052728,-0.10914549468320207,1.0598001471835046,0.023545604290392763,1.6750000218597165,0.04544321580363711,1.92450313964077
2024-07-10 00:00:00+00:00,0.022663821856243344,1.0871147891661848,0.028728365125301226,1.1172875737867067,0.022663821856243344,1.0745210694737595,0.028728365125301226,1.0902464727716403,-0.005583979328165345,1.6656468563629754,-9.126057243670667e-06,1.924485576514952
2024-07-11 00:00:00+00:00,-0.02007114047481214,1.0652951555205845,0.011872094031982933,1.1305521169234687,-0.02007114047481214,1.0529542061452062,0.011872094031982933,1.103189981414423,-0.0066860860429079905,1.6545101981642334,-0.02233398084021898,1.8815041525217893
2024-07-12 00:00:00+00:00,0.036729713169263135,1.1044231410234613,0.02702211169101032,1.1611020224994828,0.036729713169263135,1.0916289121172889,0.02702211169101032,1.133000504308607,0.009578148824491928,1.67035734307389,0.020396666423125372,1.9198805650945014
2024-07-13 00:00:00+00:00,0.019236093136088723,1.12566792742584,0.03780104045261419,1.2049928870215978,0.019236093136088723,1.1126275875408242,0.03780104045261419,1.1758291022048089,0.02271446610847283,1.7082986183321807,0.008909065492175626,1.9369849067860834
2024-07-14 00:00:00+00:00,0.041722780689482576,1.1726339234910128,-0.0035456177100619025,1.2007204429008753,0.041722780689482576,1.1590495043648583,-0.0035456177100619025,1.1716600617160253,0.026921989418961845,1.7542894156593467,0.03808587116398261,2.010756664392517
2024-07-15 00:00:00+00:00,0.048819952308817895,1.229881855711546,-0.011833723959590925,1.1865114486269486,0.048819952308817895,1.2156342458915097,-0.011833723959590925,1.1577949599712005,0.06457837119729937,1.8675785687312894,0.05729797366613888,2.1259689467978933
2024-07-16 00:00:00+00:00,-0.0071119870607117,1.2211349518675214,0.02917157398026878,1.2211238551290053,-0.007445320394045034,1.2065834594488742,0.028504907313602112,1.1907977979933353,0.0049417419837483045,1.8768076601523374,-0.008299943647628602,2.1083235243428624
2024-07-17 00:00:00+00:00,-0.023939238110304406,1.1919019114899496,-0.01530325891704661,1.202436680604184,-0.023939238110304406,1.1776987707131727,-0.01530325891704661,1.1725747109727942,-0.014697745325894074,1.8492228191377311,-0.01828953044800466,2.069763277050149
2024-07-18 00:00:00+00:00,0.009119101424740891,1.202770985909169,0.009696809230533919,1.214096479707799,0.009119101424740891,1.1884383252510988,0.009696809230533919,1.1839449442536458,-0.001561447004345129,1.846335355706422,0.003426507479687618,2.076855336400144
2024-07-19 00:00:00+00:00,0.04210640686299971,1.253415350404872,-0.00029253107758135145,1.2137413187563024,0.04210640686299971,1.2384791929057035,-0.00029253107758135145,1.1835986035633064,0.041759132036171875,1.9234367176084188,0.03449342011080462,2.1484931800279607
2024-07-20 00:00:00+00:00,0.0053549141507738245,1.260127282001552,0.007648362485200805,1.2230244523254163,0.0053549141507738245,1.2451111426612331,0.007648362485200805,1.192651194720336,0.007200120012001321,1.9372856928106894,0.0161795396246724,2.1832548105675618
2024-07-21 00:00:00+00:00,0.02377867469453876,1.2900914387139804,0.0008421863507050995,1.2240544668257434,0.02377867469453876,1.27471823548112,0.0008421863507050995,1.1936556292776817,0.015272276003738927,1.9668724546093888,0.0385051226897678,2.2673213049114915
2024-07-22 00:00:00+00:00,-0.02760274656746734,1.2544813716822991,0.019658658353504443,1.2481177353951516,-0.02760274656746734,1.2395325110822055,0.019658658353504443,1.2171212974853889,-0.009291085469536275,1.9485980745259364,-0.035214423873407424,2.187478891423131
2024-07-23 00:00:00+00:00,-0.055275986195589745,1.1851386766985639,-0.0726119112695743,1.1574895211386569,-0.05594265286225641,1.1701897741032528,-0.0736119112695743,1.1275266725305852,-0.023633237038257815,1.9025463943383722,-0.025287677708238872,2.132162630223247
2024-07-24 00:00:00+00:00,-0.008622304583522753,1.1749200500543557,0.042684158655166324,1.2068959875006318,-0.008622304583522753,1.1601000414504108,0.042684158655166324,1.1756541999088124,-0.00849323457697837,1.886387621517672,-0.03579287839675717,2.0558463924775565
2024-07-25 00:00:00+00:00,-0.02613029937015628,1.1442190374104364,0.014390774997426765,1.2242641561020506,-0.02613029937015628,1.1297862800679808,0.014390774997426765,1.1925727749744799,0.006484795643661334,1.8986204597479466,-0.02383302994694115,2.006849343839328
2024-07-26 00:00:00+00:00,0.06699105289573826,1.2208714754699097,0.02552592437675908,1.2555146303678884,0.06699105289573826,1.2054718525168941,0.02552592437675908,1.2230142974422602,0.0320371064111753,1.9594467654513261,0.050050643136415975,2.107293444176381
2024-07-27 00:00:00+00:00,-0.0122763934656069,1.205883576866105,-0.006886104779953919,1.24686902507041,-0.0122763934656069,1.1906730057436827,-0.006886104779953919,1.2145924928426912,-0.00016919953012906053,1.959115227979299,-0.004227619358878822,2.0983846096169425
2024-07-28 00:00:00+00:00,-0.02018737151606923,1.1815399570947824,-0.012386926611480109,1.231424149962735,-0.02018737151606923,1.1666364474225803,-0.012386926611480109,1.199547424770994,0.005204686544961978,1.969311808646393,-0.015799994607548985,2.065230144100431
2024-07-29 00:00:00+00:00,-0.009770758100821028,1.1699954159875547,-0.01727116126767784,1.2101560248798156,-0.009770758100821028,1.155237524903213,-0.01727116126767784,1.1788298477495467,-0.02146802309396001,1.9270345772591642,-5.7366088319299024e-05,2.0651116699255847
2024-07-30 00:00:00+00:00,-0.00907681347517286,1.1593755858298285,0.02388657971811159,1.2390625132394604,-0.009743480141839529,1.1439814910202106,0.02288657971811159,1.2058092310341562,-0.008934532749946156,1.9098174237183636,-0.02306710699696186,2.0174755180747366
2024-07-31 00:00:00+00:00,-0.014398693948996694,1.142682091597526,0.015488119341154275,1.2582532613156636,-0.014398693948996694,1.1275096516476937,0.015488119341154275,1.2244849483070785,-0.023569227050220576,1.8648045032342782,-0.02538614303194589,1.9662595960094422
2024-08-01 00:00:00+00:00,0.024151397664965657,1.1702794611963325,0.005292102810256015,1.264912066935886,0.024151397664965657,1.154740585615724,0.005292102810256015,1.2309650485431305,0.011233830537847433,1.8857534010098267,0.006828961287591712,1.9796871066719466
2024-08-02 00:00:00+00:00,-0.06726147330329431,1.0915647404596818,0.00024372500988834034,1.2652203576419079,-0.06726147330329431,1.0770710325441015,0.00024372500988834034,1.231265065511759,-0.05899698289408972,1.7744996398679784,-0.07067808609628945,1.8397666109028725
2024-08-03 00:00:00+00:00,-0.041083878035925794,1.0467190277943192,-0.02109328039830549,1.2385327098725227,-0.041083878035925794,1.032820777607031,-0.02109328039830549,1.2052936462402815,-0.013014011925201907,1.75140628039347,-0.03284996684858079,1.7793303387255874
2024-08-04 00:00:00+00:00,-0.050191643278462705,0.9941824797384875,0.013512034394563832,1.2552678064471126,-0.050191643278462705,0.9809818055667945,0.013512034394563832,1.2215796154438294,-0.04179693594466638,1.6782028642787779,-0.05819963718852168,1.6757739585732288
2024-08-05 00:00:00+00:00,-0.04965874496753512,0.9448126255259623,0.04029110582214335,1.305843934471803,-0.04965874496753512,0.932267480266361,0.04029110582214335,1.2707984089998499,-0.07121937380719046,1.55868230716341,-0.08916956054552111,1.5263459311136256
2024-08-06 00:00:00+00:00,0.07779418971735264,1.018313558163479,0.013761956335546633,1.3238149016790424,0.07779418971735264,1.0047924734935205,0.0134286230022133,1.2878634817461214,0.03708337891930613,1.616483513774769,0.05938253390017749,1.6169842201113784
2024-08-07 00:00:00+00:00,-0.021539146906780493,0.9963799528370295,0.014476724040879185,1.3429794046918535,-0.021539146906780493,0.9831501007961162,0.014476724040879185,1.3065075259736858,-0.01584823536320812,1.590865102587721,-0.0424170646710058,1.5483964958749181
2024-08-08 00:00:00+00:00,0.09246309474403953,1.0885083268172613,-0.040745943604235446,1.2882584416066296,0.09246309474403953,1.0740552017136396,-0.040745943604235446,1.253272644001853,0.11883431252058596,1.7799144633667243,0.14590198852099287,1.774310623642006
2024-08-09 00:00:00+00:00,-0.03553520055527444,1.0498279651177236,-0.027271734886831173,1.2531253989214113,-0.03553520055527444,1.0358884347133095,-0.027271734886831173,1.2190937247137164,-0.013747043696631933,1.7554459014625547,-0.020789651798893898,1.7374233235934105
2024-08-10 00:00:00+00:00,-0.014655679528993455,1.0344420229003828,-0.014739845150031645,1.234654524587738,-0.014655679528993455,1.0207067857863605,-0.014739845150031645,1.2011244719880607,0.0014057006156844576,1.7579135328470414,0.007955123681041842,1.7512447410189227
2024-08-11 00:00:00+00:00,-0.046701848644778,0.9861316681150911,0.001627510909745519,1.2366639382962712,-0.046701848644778,0.9730378919658681,0.001627510909745519,1.2030793151701835,-0.03629009556409346,1.6941186827466093,-0.057865524863491814,1.6499080449154329
2024-08-12 00:00:00+00:00,0.031167790003130857,1.0168672128623395,-0.024316917498174252,1.2065920833357535,0.031167790003130857,1.0033653326477494,-0.024316917498174252,1.1738241347194303,0.0107992169992841,1.7124138380241312,0.058450423107373375,1.7463458682289992
2024-08-13 00:00:00+00:00,0.015175157525892047,1.0322983330004403,0.011837065391068918,1.220874592726545,0.015175157525892047,1.0185915596266981,0.01117039872440225,1.1869362183365728,0.02090278404977952,1.7482080546842036,0.010533829774376946,1.7647415783321099
2024-08-14 00:00:00+00:00,0.010933744976367527,1.0435852197129964,0.021313754821445968,1.2468960144636512,0.010933744976367527,1.0297285799747369,0.021313754821445968,1.2122342858828927,-0.031421844400999266,1.693276133209343,-0.01859695225888047,1.7319227634506063
2024-08-15 00:00:00+00:00,-0.003513252561666791,1.0399188412665221,0.03505402974866848,1.2906047444481563,-0.003513252561666791,1.026110883403319,0.03505402974866848,1.2547279826025877,-0.019465985179111134,1.6603148450961471,-0.029043650906225293,1.6816214033124017
2024-08-16 00:00:00+00:00,0.014507845462918612,1.0550058231095942,-0.007652154617396878,1.2807288373936931,0.014507845462918612,1.0409975415275532,-0.007652154617396878,1.2451266100769383,0.023175450712934476,1.6987933899566263,0.0058655654575410126,1.6914850637283325
2024-08-17 00:00:00+00:00,0.005276193673353079,1.0605722381588356,-0.008082704248622969,1.270377084978357,0.005276193673353079,1.046490046170137,-0.008082704248622969,1.2350626199355959,0.010486525598475405,1.7166078303269272,0.012818367207781834,1.7131671404016804
2024-08-18 00:00:00+00:00,-0.003462166659253696,1.056900360316152,0.013351676685345537,1.28733874908546,-0.003462166659253696,1.0428669232230459,0.013351676685345537,1.2515527767231318,-0.017895518371464747,1.6858882433627114,-0.012895934661543946,1.6910742488947563
2024-08-19 00:00:00+00:00,0.030316614345549255,1.088942000941529,0.01692353484581336,1.3091250712639737,0.030316614345549255,1.0744831175481286,0.01692353484581336,1.2727334737513802,0.017306107499313272,1.715064406534175,0.016610393217116933,1.7191636571282387
2024-08-20 00:00:00+00:00,0.02334455930276702,1.1143628720597822,0.025430879053639905,1.3424172726173755,0.02334455930276702,1.0995664524055528,0.02476421238697324,1.3042517158073694,-0.007145200501358473,1.7028099274767448,0.009419960626123445,1.735358111088249
2024-08-21 00:00:00+00:00,0.04246480531899192,1.1616840744765138,-0.014721490090888228,1.3226548900407016,0.04246480531899192,1.1462593277422493,-0.014721490090888228,1.2850511870970873,0.03630049242719502,1.7646227663540668,0.056111341629430975,1.8327313829089258
2024-08-22 00:00:00+00:00,-0.013522623589306596,1.145975058007676,-0.03977085118305249,1.2700517792423562,-0.013522623589306596,1.1307588943174591,-0.03977085118305249,1.2339436075724441,-0.012757368324922358,1.7421108237691445,0.009930640422283067,1.8509315792632277
2024-08-23 00:00:00+00:00,0.061936728616451234,1.2169530041767194,-0.020413711242007963,1.2441253089585043,0.061936728616451234,1.200794401085438,-0.020413711242007963,1.2087542390785386,0.06064346268308651,1.8477584565001897,0.06623299765066,1.9735243262041013
2024-08-24 00:00:00+00:00,0.0020873170005491284,1.2194931708712067,-0.006807615273097702,1.235655782503591,0.0020873170005491284,1.2033008396529876,-0.006807615273097702,1.200525505259166,0.0018703179587378216,1.8512143523247917,0.007362969002064512,1.9880553246427624
2024-08-25 00:00:00+00:00,-0.007074099103536957,1.2108663553243773,0.01430694635251073,1.2533342434940395,-0.007074099103536957,1.1947885702619132,0.01430694635251073,1.2177013592577297,0.0009818100937060148,1.8530318932615175,-0.020613770105736895,1.9470740092230903
2024-08-26 00:00:00+00:00,-0.02747992558616419,1.1775918379852734,0.027115382592996912,1.2873188810232847,-0.02747992558616419,1.1619558692599163,0.027115382592996912,1.2507197974980153,-0.021582061663033336,1.81303964467758,-0.0391123031197036,1.8709194603778603
2024-08-27 00:00:00+00:00,-0.06497350714938595,1.1010795662808788,0.007989871180384897,1.2976043930507382,-0.06530684048271927,1.0860722026581995,0.00732320451371823,1.2598790743644495,-0.05441321577489899,1.7143863272832927,-0.07166377134378801,1.7368423159666981
2024-08-28 00:00:00+00:00,0.004375533501040179,1.1058973768104516,0.022430478675750026,1.3267102807186224,0.004375533501040179,1.0908243479654791,0.022430478675750026,1.288138765076005,-0.006397374400403888,1.7034187560807281,-0.002564754593218672,1.732387741659126
2024-08-29 00:00:00+00:00,-0.012052654436068361,1.0925683778860007,0.00041555402427402924,1.3272616005148208,-0.012052654436068361,1.0776770190490015,0.00041555402427402924,1.2886740563236558,0.0054901422717748005,1.712770767400021,-0.012077556836903517,1.7114647302456831
2024-08-30 00:00:00+00:00,0.02591985980859664,1.1208875970721115,0.02183096219066638,1.356236998332783,0.02591985980859664,1.1056102563016978,0.02183096219066638,1.31680705092335,-0.003959297838693754,1.7059893978024763,0.009221550234734468,1.72724708823062
2024-08-31 00:00:00+00:00,-0.011501150759101,1.1079960998341787,-0.007408860541315693,1.3461888275511629,-0.011501150759101,1.0928944660631639,-0.007408860541315693,1.3070510111232376,-0.0025370412247210927,1.7016612323713143,-0.009359601980103494,1.7110807429634887
2024-09-01 00:00:00+00:00,-0.052918172847326764,1.0493629707089895,-0.0008902402790626311,1.3449903960336527,-0.052918172847326764,1.0350604878041465,-0.0008902402790626311,1.3058874216663463,-0.028353686091105557,1.653412863955254,-0.05112307948970219,1.6236050261276675
2024-09-02 00:00:00+00:00,0.06464632685992791,1.117200432308148,0.017344107584112672,1.3683180541620588,0.06464632685992791,1.10197334641853,0.017344107584112672,1.328536873600467,0.03194084799341579,1.706224272913207,0.054370564680286386,1.7118813482159798
2024-09-03 00:00:00+00:00,-0.06912175295572265,1.0399775800241176,-0.009277824885495665,1.355623038867881,-0.06945508628905597,1.0254356925547912,-0.010277824885495666,1.3148824042596776,-0.0278089086254798,1.658776038013188,-0.05190698685662358,1.623022745574034
2024-09-04 00:00:00+00:00,0.05438329386912665,1.0965349863758724,0.04052817957778091,1.4105639728268955,0.05438329386912665,1.0812022631668898,0.04052817957778091,1.3681721944631782,0.008404750022309004,1.672717635955685,0.03601097587621913,1.6814693785114554
2024-09-05 00:00:00+00:00,-0.02099111348679091,1.0735174960346197,-0.0010136063373302369,1.4091342162448284,-0.02099111348679091,1.0585066237585785,-0.0010136063373302369,1.3667854064563112,-0.030893086013844884,1.6210422261512307,-0.02068063407645314,1.6466955255836988
2024-09-06 00:00:00+00:00,-0.013882614618244174,1.0586142663512286,0.028444124191902825,1.449215804894756,-0.013882614618244174,1.0438117842300794,0.028444124191902825,1.405662420301235,-0.03946297614809535,1.5570710754455692,-0.0347098500807352,1.589538970762071
2024-09-07 00:00:00+00:00,0.025345074509307633,1.0854449238085164,0.0008734994196732222,1.450481694059313,0.025345074509307633,1.070267271675084,0.0008734994196732222,1.4068902656096245,0.0036671443399056702,1.5627810798267203,0.02369655016010322,1.6272055607141733
2024-09-08 00:00:00+00:00,0.024670804372391775,1.112223723180802,0.006103211071382935,1.4593342899933341,0.024670804372391775,1.0966716261607536,0.006103211071382935,1.415476813854914,0.013092295801802267,1.5832414719972716,0.01690668755272518,1.654716216713225
2024-09-09 00:00:00+00:00,0.07203847360351268,1.1923466225043629,0.036979199417656636,1.5132993037200222,0.07203847360351268,1.1756741761536564,0.036979199417656636,1.4678200132255244,0.03958541970605056,1.6459147501623088,0.0516527752048234,1.7401869014828892
2024-09-10 00:00:00+00:00,0.03074327195266461,1.2290032589818556,0.013752027874911735,1.5341102379278644,0.030409938619331278,1.2114263556868219,0.012752027874911734,1.4865376949495297,0.010413204305599333,1.6630539967253484,0.019178518199670935,1.7735611076438076
2024-09-11 00:00:00+00:00,-0.014870471837828267,1.2107274006305666,-0.00779725935373758,1.5221483825255169,-0.014870471837828267,1.193411874180978,-0.00779725935373758,1.474946775002901,-0.005170207018218909,1.654455663279802,-0.016563850434356774,1.7441841067206034
2024-09-12 00:00:00+00:00,0.0026244086967580254,1.2139048441501845,-0.027820613489942504,1.4798012807009333,0.0026244086967580254,1.1965438746823929,-0.027820613489942504,1.4339128508573082,0.013853291011196811,1.6773753190483398,0.015718150804720388,1.7715994555412344
2024-09-13 00:00:00+00:00,0.018052224934450058,1.2358185274458022,-0.017992205461006362,1.453176392017102,0.018052224934450058,1.2181441538520978,-0.017992205461006362,1.4081135962315063,0.04069474605520651,1.745635681696283,0.030732385825000222,1.8260449335362878
2024-09-14 00:00:00+00:00,-0.01748952344875495,1.214204650331633,-0.020551236024323294,1.423311820999784,-0.01748952344875495,1.1968393931093377,-0.020551236024323294,1.379175121366294,-0.008346887500413236,1.731065057044457,-0.007345378988093003,1.8126319414501768
2024-09-15 00:00:00+00:00,-0.01878362064854603,1.1913974907901033,0.0009322461904895957,1.4246386980227899,-0.01878362064854603,1.174358415971936,0.0009322461904895957,1.3804608521192059,-0.014352167243428138,1.7062205218365005,-0.028043692027416744,1.7617990495250895
2024-09-16 00:00:00+00:00,-0.017284084973756587,1.1708052753217668,0.012585437066256921,1.44256839869891,-0.017284084973756587,1.1540607053206309,0.012585437066256921,1.3978345552959837,-0.01552475816816612,1.6797318608534266,-0.01970468977690238,1.727083345804956
2024-09-17 00:00:00+00:00,0.003922508941804274,1.175397769483328,-0.05406389423564321,1.364577533363971,0.0035891756084709407,1.1582028318548625,-0.05473056090230987,1.3213302860360037,0.03607380287796791,1.7403261768896954,0.03415412795790294,1.7860703713915416
2024-09-18 00:00:00+00:00,0.029285406787505314,1.2098197712997736,0.006212303362950868,1.3730547029634952,0.029285406787505314,1.1921212729281727,0.006212303362950868,1.329538790615514,0.023974537250810224,1.7820496916460975,0.021670100717527407,1.824774696228188
2024-09-19 00:00:00+00:00,0.06773440476266297,1.2917661933788647,0.0002667087186868783,1.3734209086240097,0.06773440476266297,1.2728688977548706,0.0002667087186868783,1.3298933902028036,0.019235754409934414,1.8163287618609012,0.046116121687523465,1.908926228171761
2024-09-20 00:00:00+00:00,0.03491110085432229,1.3368631732361183,0.009915776499934175,1.3870394433942619,0.03491110085432229,1.317306152218721,0.009915776499934175,1.3430803158287945,0.004020144249244684,1.823630665487634,0.02340452377840357,1.953603737470225
2024-09-21 00:00:00+00:00,0.021217723784758315,1.3652283667838578,0.00783086060752458,1.3979011559326209,0.021217723784758315,1.3452563902964607,0.00783086060752458,1.3535977905667598,0.0023403092195461994,1.8278985251471218,0.019577592621453067,1.9918505955861652
2024-09-22 00:00:00+00:00,-0.004443080912404307,1.3591625466863275,0.04680893025854822,1.4633354136490149,-0.004443080912404307,1.3392793073064446,0.04680893025854822,1.416958255143524,0.003627526008319615,1.834529274587662,-0.022331326822235188,1.9473699289550668
2024-09-23 00:00:00+00:00,0.02283529425415113,1.3901994233791313,-0.06667849413391638,1.365762411854067,0.02283529425415113,1.3698621443772832,-0.06667849413391638,1.3224776124399322,-0.0037554994781276996,1.8276397008543381,0.036121383195252765,2.0177116243817648
2024-09-24 00:00:00+00:00,-0.01601029258241334,1.3679419238629291,-0.05764925037440264,1.2870272326211438,-0.01634362591574667,1.3474736299334382,-0.0583159170410693,1.2453561177042138,0.014567574134444872,1.8542639776875884,0.013399648237890305,2.0447482503939822
2024-09-25 00:00:00+00:00,-0.025413746178398457,1.3331773950230865,-0.004746750364214125,1.280918035635946,-0.025413746178398457,1.3132292771202247,-0.004746750364214125,1.2394447230989252,-0.017283587524333677,1.822215643936006,-0.01887071862719804,2.006162381497342
2024-09-26 00:00:00+00:00,0.019780353790423533,1.3595481155620384,-0.016416486448922758,1.2598898620617476,0.019780353790423533,1.339205416829605,-0.016416486448922758,1.2190973955979827,0.03201766657941674,1.8805587368593462,0.04207256161627523,2.090566771905142
2024-09-27 00:00:00+00:00,0.04493180876853893,1.4206350715020992,0.029660927612320233,1.2972593640598573,0.04493180876853893,1.3993783385203842,0.029660927612320233,1.2552569552011827,0.009144138635673427,1.897754826661715,0.03455867932888645,2.162813998591037
2024-09-28 00:00:00+00:00,-0.036774155303483526,1.3683924167531056,-0.039880968041330934,1.2455234048204689,-0.036774155303483526,1.3479173821713049,-0.039880968041330934,1.2051960926871461,0.0013387572896133015,1.9002954597698072,-0.013744272478130776,2.133087693674886
2024-09-29 00:00:00+00:00,7.29135959405638e-05,1.3684921911648689,0.011240890822806547,1.259524197431306,7.29135959405638e-05,1.3480156636746696,0.011240890822806547,1.2187435703851153,-0.0038869993015275828,1.892909012644986,-0.006630867036052006,2.118943472801889
2024-09-30 00:00:00+00:00,-0.06329023981996591,1.2818799921942936,-0.02746565958245524,1.2249305345887926,-0.06329023981996591,1.2626994290396292,-0.02746565958245524,1.1852699743626116,-0.03466997428889751,1.8272819058453618,-0.04556609941509442,2.0223914838652326
2024-10-01 00:00:00+00:00,-0.07234211042645358,1.1891460882455125,-0.01598983158866926,1.2053441016328992,-0.07300877709312026,1.1705112878892647,-0.016989831588669256,1.1651324371110845,-0.03982166382772501,1.754516500072303,-0.06748471259142047,1.8859109758292512
2024-10-02 00:00:00+00:00,-0.0336462663993667,1.149135762172639,-0.010795241258667706,1.19233212125606,-0.0336462663993667,1.1311279532734766,-0.010795241258667706,1.1525545513541708,-0.002573768480562233,1.7500007808057907,-0.030568337734229525,1.8282618121834122
2024-10-03 00:00:00+00:00,-0.038113012746273246,1.1053387362217548,-0.03666520119902672,1.1486150241341442,-0.038113012746273246,1.0880172591726986,-0.03666520119902672,1.1102959068359162,0.001705378860227258,1.7529851951427582,-0.012047655005818086,1.8062355446099148
2024-10-04 00:00:00+00:00,0.05009234073985887,1.1607077408295399,0.020478419618641164,1.1721368445786389,0.05009234073985887,1.1425185904500248,0.020478419618641164,1.1330330123169619,0.021946181495442696,1.7914565263941853,0.05028674411199961,1.8970652492477118
2024-10-05 00:00:00+00:00,-0.004422646742712236,1.1555743405203194,-0.010022837431288548,1.1603887075382038,-0.004422646742712236,1.137465634327483,-0.010022837431288548,1.1216768066302258,-0.00045098734014104025,1.7906486021803685,-0.007139955332113534,1.8835202881059783
2024-10-06 00:00:00+00:00,0.045162332938421715,1.2077627736219951,0.037567652654176234,1.2039817874468275,0.045162332938421715,1.1888362360109936,0.037567652654176234,1.1638155712919558,0.012277385671468632,1.812633085671413,0.02639643430601078,1.9332385076550063
2024-10-07 00:00:00+00:00,-0.0006634354724110261,1.2069615009557169,0.008118132728930952,1.2137558714005365,-0.0006634354724110261,1.1880475198811364,0.008118132728930952,1.1732635805717007,-0.009486005312646983,1.7954384385908544,-0.010632012437998549,1.9126842917960005
2024-10-08 00:00:00+00:00,-0.03212812092756068,1.1681840958981013,-0.019527060941933273,1.1900547865310689,-0.03279478759422734,1.1490857538147858,-0.02052706094193327,1.1491799275523547,-0.001020667266649511,1.7936058933473005,-0.016352252424058872,1.88140759544902
2024-10-09 00:00:00+00:00,-0.031525397014135516,1.1313566284893148,-0.001257067982148384,1.1885588067619182,-0.031525397014135516,1.1128603692224877,-0.001257067982148384,1.1477353302597009,-0.02452474232426416,1.7496181709816763,-0.02533016377290864,1.833751232932702
2024-10-10 00:00:00+00:00,0.014205242277017248,1.1474278234987147,0.00838221127156291,1.198521557788873,0.014205242277017248,1.128668820387784,0.00838221127156291,1.1573558902817747,-0.005106370767738344,1.7406839718986715,0.014474691742979651,1.8602942167627117
2024-10-11 00:00:00+00:00,0.064816922830807,1.2218005641883518,0.04091067945197424,1.2475538890558544,0.064816922830807,1.201825660220397,0.04091067945197424,1.2047041061209467,0.036693891346722296,1.8045564404325023,0.039730705584734446,1.9342050185898951
2024-10-12 00:00:00+00:00,0.022042875186710404,1.248732561527808,0.011636809148805938,1.262071435565648,0.022042875186710404,1.2283173532448208,0.011636809148805938,1.218723017884659,0.010652702270546932,1.8237798429228278,0.019765398635489432,1.9724353518250888
2024-10-13 00:00:00+00:00,0.048492997115349226,1.3092873460318186,0.06257824140639355,1.3410496465325887,0.048492997115349226,1.2878821431124552,0.06257824140639355,1.2949885611053737,-0.005319096759781039,1.814078981469783,0.00425690640685892,1.980831824511388
2024-10-14 00:00:00+00:00,0.024940735491298417,1.3419419354113025,-0.03537342915308427,1.2936121218701995,0.024940735491298417,1.3200028709877896,-0.03537342915308427,1.2491803749850583,0.051120868102157546,1.9068162738083962,0.04772587751372642,2.07536876154331
2024-10-15 00:00:00+00:00,-0.036565791626562406,1.292872766226107,-0.04052355566023528,1.2411903590468374,-0.03723245829322907,1.270855919146794,-0.04119022232690194,1.197726357613021,0.014983205463229288,1.9353864938194967,-0.013675131924866782,2.0469878199364575
2024-10-16 00:00:00+00:00,-0.02420507042461243,1.2615786898695407,-0.012456754136984844,1.225729155906995,-0.02420507042461243,1.2400947621243104,-0.012456754136984844,1.1828065748528491,0.008138307848598592,1.9511372649122196,-0.004601016890114744,2.0375695944030707
2024-10-17 00:00:00+00:00,-0.010672156094832705,1.2481149251653383,0.002452668267432289,1.2287354629121545,-0.010672156094832705,1.2268602772505353,0.002452668267432289,1.1857076070055008,-0.0029315286998625734,1.9454174500227581,-0.00943030436127426,2.0183546929705716
2024-10-18 00:00:00+00:00,0.021342696615600953,1.2747530633545456,-0.007026652795875405,1.2201015654362914,0.021342696615600953,1.2530447839376255,-0.007026652795875405,1.1773760513336449,0.014924257413553965,1.9744513608237175,0.02836702154391309,2.075609404029326
2024-10-19 00:00:00+00:00,-0.016922504901623576,1.2531810483915686,-0.017538243558756623,1.1987031270152495,-0.016922504901623576,1.2318401274394872,-0.017538243558756623,1.1567269433851082,-0.000730695037119311,1.9730086390133301,0.002088021115228045,2.079943320291905
2024-10-20 00:00:00+00:00,0.03548943866567648,1.2976557403454494,-0.020774175263045112,1.1738010581662743,0.03548943866567648,1.2755574420881701,-0.020774175263045112,1.1326968951317395,0.00956433355757702,1.9918791517488348,0.03468747386417171,2.152091299853489
2024-10-21 00:00:00+00:00,-0.03664530537525527,1.2501027494685375,-0.005911633219741048,1.1668619768374513,-0.03664530537525527,1.2288142500991697,-0.005911633219741048,1.1260008065385811,-0.023967004283086846,1.944139775587479,-0.029703829523483237,2.0881659467636697
