time,trend_only,carry_only,static_50_50,hard_er,soft_er,hard_mom,soft_mom
2024-05-29 00:00:00+00:00,-0.009204366042731836,0.00039282063395562616,-0.004405772704388105,0.00039282063395562616,-0.0020064760352162393,-0.009204366042731836,-0.00680506937355997
2024-05-30 00:00:00+00:00,-0.0012581453972277852,0.00030358438772859486,-0.00047728050474959516,0.00030358438772859486,-8.684805851050015e-05,-0.0012581453972277852,-0.0008677129509886902
2024-05-31 00:00:00+00:00,-0.004068997927950846,0.0002932589995749968,-0.0018878694641879246,0.0002932589995749968,-0.0007973052323064639,-0.004068997927950846,-0.0029784336960693852
2024-06-01 00:00:00+00:00,0.006497302738543715,0.00033193660944030867,0.0034146196739920118,0.005997302738543715,0.004705961206267863,0.006497302738543715,0.004955961206267863
2024-06-02 00:00:00+00:00,-0.008082494130019777,0.0003398274936554646,-0.003871333318182156,-0.008082494130019777,-0.005976913724100967,-0.008082494130019777,-0.005976913724100967
2024-06-03 00:00:00+00:00,0.005994247013482646,0.0004086117471471251,0.0032014293803148855,-9.13882528528749e-05,0.0015550205637310053,0.005994247013482646,0.0045978381968987654
2024-06-04 00:00:00+00:00,0.023769839784466004,0.00037327944539877755,0.01207155961493239,0.00037327944539877755,0.006222419530165584,0.023769839784466004,0.017920699699699196
2024-06-05 00:00:00+00:00,0.009577665312841774,0.0005112390248027676,0.005044452168822271,0.0005112390248027676,0.0027778455968125193,0.009577665312841774,0.007311058740832023
2024-06-06 00:00:00+00:00,-0.010648809601225618,0.000375255038506328,-0.005136777281359645,-0.011148809601225619,-0.008142793441292632,-0.010648809601225618,-0.007892793441292631
2024-06-07 00:00:00+00:00,-0.029128808817365206,0.0003791864751172547,-0.014374811171123976,-0.029128808817365206,-0.02175180999424459,-0.029128808817365206,-0.02175180999424459
2024-06-08 00:00:00+00:00,-0.008022907160899243,0.00021955569653941964,-0.0039016757321799116,-0.008022907160899243,-0.005962291446539578,-0.008022907160899243,-0.005962291446539578
2024-06-09 00:00:00+00:00,0.010992205498446836,0.00016614524199565217,0.005579175370221244,-0.00033385475800434784,0.0026226603061084482,0.010992205498446836,0.00828569043433404
2024-06-10 00:00:00+00:00,-0.008549902130752155,0.00023460210116743596,-0.00415765001479236,-0.009049902130752156,-0.006603776072772257,-0.008549902130752155,-0.006353776072772257
2024-06-11 00:00:00+00:00,-0.0370373825064707,0.00026553627648473466,-0.018385923114992982,-0.0370373825064707,-0.02771165281073184,-0.0370373825064707,-0.02771165281073184
2024-06-12 00:00:00+00:00,0.017646821399007574,0.0002561174723554327,0.008951469435681503,-0.00024388252764456731,0.004353793454018468,0.017646821399007574,0.01329914541734454
2024-06-13 00:00:00+00:00,-0.02736456890432532,0.00023500120186348283,-0.013564783851230918,0.00023500120186348283,-0.0066648913246837175,-0.02736456890432532,-0.02046467637777812
2024-06-14 00:00:00+00:00,-0.008464771414141281,0.0002319514686082158,-0.004116409972766533,0.0002319514686082158,-0.0019422292520791585,-0.008464771414141281,-0.0062905906934539076
2024-06-15 00:00:00+00:00,0.010449948832722959,0.00011051151003393933,0.005280230171378449,0.00011051151003393933,0.002695370840706194,-0.0003894884899660607,0.0024453708407061944
2024-06-16 00:00:00+00:00,0.01054473337803852,0.00015656255434493005,0.005350647966191725,0.00015656255434493005,0.0027536052602683274,0.00015656255434493005,0.0027536052602683274
2024-06-17 00:00:00+00:00,-0.016915538958767583,0.0001409257851703316,-0.008387306586798626,0.0001409257851703316,-0.004123190400814147,0.0001409257851703316,-0.004123190400814147
2024-06-18 00:00:00+00:00,-0.01278524113245908,3.774532791167573e-05,-0.006373747902273702,3.774532791167573e-05,-0.003168001287181013,3.774532791167573e-05,-0.003168001287181013
2024-06-19 00:00:00+00:00,0.004655175095594682,4.1727033961880267e-05,0.002348451064778281,4.1727033961880267e-05,0.0011950890493700806,4.1727033961880267e-05,0.0011950890493700806
2024-06-20 00:00:00+00:00,-0.004960821146524636,0.00011689881607934716,-0.0024219611652226444,-0.0054608211465246356,-0.00394139115587364,0.00011689881607934716,-0.0011525311745716486
2024-06-21 00:00:00+00:00,-0.0010843600274679694,0.0001333094567761428,-0.0004755252853459133,-0.0010843600274679694,-0.0007799426564069414,0.0001333094567761428,-0.00017110791428488525
2024-06-22 00:00:00+00:00,-0.001863887397654282,4.494058890558428e-05,-0.0009094734043743488,-0.001863887397654282,-0.0013866804010143154,4.494058890558428e-05,-0.0004322664077343823
2024-06-23 00:00:00+00:00,-0.009871399151811254,0.00017071703073190392,-0.004850341060539675,-0.0003292829692680961,-0.0025898120149038858,0.00017071703073190392,-0.0023398120149038856
2024-06-24 00:00:00+00:00,-0.008012376893555573,7.685383648525779e-05,-0.003967761528535158,-0.008512376893555574,-0.006240069211045366,7.685383648525779e-05,-0.00194545384602495
2024-06-25 00:00:00+00:00,0.007367679194861969,4.0534246821710695e-05,0.0037041067208418398,0.007367679194861969,0.005535892957851904,4.0534246821710695e-05,0.0018723204838317752
2024-06-26 00:00:00+00:00,-0.0031344404866888963,0.00013181114611104938,-0.0015013146702889234,-0.0031344404866888963,-0.00231787757848891,0.00013181114611104938,-0.000684751762088937
2024-06-27 00:00:00+00:00,0.009856282128139535,0.0001873121716891024,0.0050217971499143185,0.009856282128139535,0.007439039639026927,0.0001873121716891024,0.0026045546608017105
2024-06-28 00:00:00+00:00,-0.011758432759376254,0.00017565630754767803,-0.005791388225914288,-0.011758432759376254,-0.00877491049264527,0.00017565630754767803,-0.002807865959183305
2024-06-29 00:00:00+00:00,0.0006455859417522357,0.00013039965647343443,0.0003879927991128351,0.0006455859417522357,0.0005167893704325354,0.00013039965647343443,0.0002591962277931348
2024-06-30 00:00:00+00:00,0.011166742896635275,0.0001864991365745361,0.005676621016604906,0.011166742896635275,0.00842168195662009,0.0001864991365745361,0.002931560076589721
2024-07-01 00:00:00+00:00,0.0004678473880030583,0.000118790933598234,0.00029331916080064613,-0.000381209066401766,-4.394495280055994e-05,0.000118790933598234,0.00020605504719944007
2024-07-02 00:00:00+00:00,0.002851311033465831,3.670869294314372e-05,0.0014440098632044873,3.670869294314372e-05,0.0007403592780738155,3.670869294314372e-05,0.0007403592780738155
2024-07-03 00:00:00+00:00,-0.019440818615666385,4.136735133930536e-05,-0.00969972563216354,-0.019940818615666385,-0.014820272123914962,4.136735133930536e-05,-0.004829179140412117
2024-07-04 00:00:00+00:00,-0.020014512590399915,5.808494766212924e-05,-0.009978213821368893,-0.020014512590399915,-0.014996363205884404,5.808494766212924e-05,-0.004960064436853382
2024-07-05 00:00:00+00:00,-0.0004606907792069844,-8.943454133825135e-06,-0.00023481711667040477,-0.0004606907792069844,-0.00034775394793869457,-8.943454133825135e-06,-0.00012188028540211495
2024-07-06 00:00:00+00:00,0.008351019370732559,-0.0001487704095773923,0.004101124480577583,0.008351019370732559,0.006226071925655071,-0.0001487704095773923,0.0019761770355000955
2024-07-07 00:00:00+00:00,-0.014104046600699992,-1.0873857273052678e-05,-0.007057460228986522,-0.014104046600699992,-0.010580753414843257,-1.0873857273052678e-05,-0.0035341670431297875
2024-07-08 00:00:00+00:00,0.005912756853843841,4.807023732400495e-05,0.002980413545583923,0.005912756853843841,0.004446585199713882,4.807023732400495e-05,0.001514241891453964
2024-07-09 00:00:00+00:00,0.0028245133331422766,3.7340272014407816e-05,0.0014309268025783422,0.0028245133331422766,0.0021277200678603094,3.7340272014407816e-05,0.000734133537296375
2024-07-10 00:00:00+00:00,0.0011283756199451502,5.1619894046561754e-05,0.000589997756995856,0.0011283756199451502,0.0008591866884705031,5.1619894046561754e-05,0.00032080882552120885
2024-07-11 00:00:00+00:00,-0.0028700492220055294,0.00010255620780208474,-0.0013837465071017223,-0.0028700492220055294,-0.0021268978645536257,0.00010255620780208474,-0.0006405951496498188
2024-07-12 00:00:00+00:00,0.0032887628910960674,0.0001231705466195887,0.001705966718857828,0.0032887628910960674,0.0024973648049769477,0.0001231705466195887,0.0009145686327387084
2024-07-13 00:00:00+00:00,0.005386677437157366,0.00012152786710339925,0.0027541026521303827,0.005386677437157366,0.004070390044643875,0.00012152786710339925,0.001437815259616891
2024-07-14 00:00:00+00:00,0.007351855851572581,0.00019581100700594156,0.003773833429289261,0.007351855851572581,0.005562844640430921,0.00019581100700594156,0.0019848222181476013
2024-07-15 00:00:00+00:00,0.02900027437474072,0.0001937410347594426,0.014597007704750082,-0.0003062589652405574,0.007145374369754762,0.0001937410347594426,0.007395374369754762
2024-07-16 00:00:00+00:00,0.000344010340063372,0.00023092118245782167,0.00028746576126059686,0.00023092118245782167,0.00025919347185920927,0.00023092118245782167,0.00025919347185920927
2024-07-17 00:00:00+00:00,-0.009735794677513043,0.00015133444975501398,-0.0047922301138790145,0.00015133444975501398,-0.0023204478320620003,0.00015133444975501398,-0.0023204478320620003
2024-07-18 00:00:00+00:00,0.005754861435548461,0.00013368763583909704,0.002944274535693779,0.00013368763583909704,0.001538981085766438,0.00013368763583909704,0.001538981085766438
2024-07-19 00:00:00+00:00,0.022190219905903943,0.00016246886939952354,0.011176344387651733,0.00016246886939952354,0.005669406628525628,0.00016246886939952354,0.005669406628525628
2024-07-20 00:00:00+00:00,0.00746070385705917,0.00023817998479325198,0.003849441920926211,0.00023817998479325198,0.0020438109528597313,0.0069607038570591705,0.005405072888992691
2024-07-21 00:00:00+00:00,0.01733047268440858,0.00028714560826026414,0.008808809146334423,0.00028714560826026414,0.0045479773772973435,0.01733047268440858,0.013069640915371501
2024-07-22 00:00:00+00:00,-0.014532960474373932,0.0002634076187988388,-0.0071347764277875465,0.0002634076187988388,-0.003435684404494354,-0.014532960474373932,-0.010833868451080739
2024-07-23 00:00:00+00:00,-0.013035583641106406,0.00026971205012293886,-0.006382935795491733,0.00026971205012293886,-0.0030566118726843973,-0.013035583641106406,-0.009709259718299069
2024-07-24 00:00:00+00:00,-0.0016417486012981122,0.00013379861634810197,-0.0007539749924750051,0.00013379861634810197,-0.00031008818806345156,-0.0016417486012981122,-0.0011978617968865586
2024-07-25 00:00:00+00:00,-0.018222555086335968,9.78013308310377e-05,-0.009062376877752465,9.78013308310377e-05,-0.004482287773460714,-0.018222555086335968,-0.013642465982044216
2024-07-26 00:00:00+00:00,0.03406601373321796,0.00011344191714113272,0.017089727825179545,0.00011344191714113272,0.008601584871160339,0.03406601373321796,0.02557787077919875
2024-07-27 00:00:00+00:00,0.0002254170454378627,0.00020378850452762443,0.00021460277498274355,0.00020378850452762443,0.000209195639755184,0.0002254170454378627,0.00022000991021030314
2024-07-28 00:00:00+00:00,0.003628251034015055,7.263974270599327e-05,0.0018504453883605241,7.263974270599327e-05,0.0009615425655332587,0.003628251034015055,0.0027393482111877894
2024-07-29 00:00:00+00:00,-0.0077984834979472435,6.007514867523156e-05,-0.003869204174636006,-0.008298483497947243,-0.006083843836291625,-0.0077984834979472435,-0.0058338438362916245
2024-07-30 00:00:00+00:00,-0.00955465128830548,0.00010049134769918311,-0.004727079970303148,-0.0003995086523008169,-0.0025632943113019823,-0.00955465128830548,-0.007140865629304313
2024-07-31 00:00:00+00:00,-0.02201033239734233,0.00016413349299870816,-0.01092309945217181,0.00016413349299870816,-0.005379482979586551,-0.02201033239734233,-0.01646671592475707
2024-08-01 00:00:00+00:00,-0.006312981744914335,0.00010171670804459687,-0.003105632518434869,0.00010171670804459687,-0.001501957905195136,-0.006312981744914335,-0.004709307131674602
2024-08-02 00:00:00+00:00,-0.05288072966627453,0.000152087717473659,-0.026364320974400435,0.000152087717473659,-0.013106116628463388,-0.000347912282526341,-0.013356116628463388
2024-08-03 00:00:00+00:00,-0.023210218382687553,0.00014157672684222966,-0.011534320827922662,0.00014157672684222966,-0.005696372050540216,0.00014157672684222966,-0.005696372050540216
2024-08-04 00:00:00+00:00,-0.01995743528145895,0.00013154786914792993,-0.00991294370615551,0.00013154786914792993,-0.00489069791850379,0.00013154786914792993,-0.00489069791850379
2024-08-05 00:00:00+00:00,-0.03512640327975183,-0.00022179988098336434,-0.0176741015803676,-0.00022179988098336434,-0.008947950730675482,-0.00022179988098336434,-0.008947950730675482
2024-08-06 00:00:00+00:00,0.025858751952668433,-0.00013371306972720376,0.012862519441470615,-0.00013371306972720376,0.006364403185871705,-0.00013371306972720376,0.006364403185871705
2024-08-07 00:00:00+00:00,-0.004716109029293467,-0.00015182922870382587,-0.0024339691289986466,-0.00015182922870382587,-0.0012928991788512363,-0.00015182922870382587,-0.0012928991788512363
2024-08-08 00:00:00+00:00,0.04275662071720011,-4.689071630747943e-05,0.021354865000446314,-4.689071630747943e-05,0.010653987142069417,-4.689071630747943e-05,0.010653987142069417
2024-08-09 00:00:00+00:00,-0.01642707953257956,-0.00028209525930023016,-0.008354587395939896,-0.00028209525930023016,-0.004318341327620063,-0.00028209525930023016,-0.004318341327620063
2024-08-10 00:00:00+00:00,-0.0030490968217098094,-7.458403129267932e-05,-0.0015618404265012444,-7.458403129267932e-05,-0.0008182122288969618,-7.458403129267932e-05,-0.0008182122288969618
2024-08-11 00:00:00+00:00,-0.024536665230189256,1.8793667597938324e-05,-0.012258935781295659,1.8793667597938324e-05,-0.00612007105684886,1.8793667597938324e-05,-0.00612007105684886
2024-08-12 00:00:00+00:00,0.006101133773864754,7.962189747212634e-05,0.0030903778356684403,7.962189747212634e-05,0.0015849998665702833,7.962189747212634e-05,0.0015849998665702833
2024-08-13 00:00:00+00:00,0.0016803469815063908,6.686349226070476e-06,0.0008435166653662306,6.686349226070476e-06,0.00042510150729615056,6.686349226070476e-06,0.00042510150729615056
2024-08-14 00:00:00+00:00,-0.0034523998939273467,6.833382823612233e-05,-0.0016920330328456122,6.833382823612233e-05,-0.0008118496023047449,6.833382823612233e-05,-0.0008118496023047449
2024-08-15 00:00:00+00:00,-0.0009014508384941857,-4.2991104251211e-05,-0.00047222097137269834,-4.2991104251211e-05,-0.0002576060378119547,-4.2991104251211e-05,-0.0002576060378119547
2024-08-16 00:00:00+00:00,-0.00275868518258757,-0.00015003990389672595,-0.001454362543242148,-0.00015003990389672595,-0.0008022012235694369,-0.00015003990389672595,-0.0008022012235694369
2024-08-17 00:00:00+00:00,0.001126965861143084,-8.776563160994844e-05,0.0005196001147665678,-8.776563160994844e-05,0.0002159172415783097,-8.776563160994844e-05,0.0002159172415783097
2024-08-18 00:00:00+00:00,0.00035582290174340477,-7.418206402576288e-05,0.00014082041885882094,-7.418206402576288e-05,3.331917741652903e-05,-7.418206402576288e-05,3.331917741652903e-05
2024-08-19 00:00:00+00:00,0.0014589087050820044,-8.406125279825094e-05,0.0006874237261418767,-8.406125279825094e-05,0.0003016812366718129,-8.406125279825094e-05,0.0003016812366718129
2024-08-20 00:00:00+00:00,-0.001555509352307453,-0.00014124112839875025,-0.0008483752403531016,-0.00014124112839875025,-0.000494808184375926,-0.00014124112839875025,-0.000494808184375926
2024-08-21 00:00:00+00:00,0.00040611357122216017,-7.123517334028939e-05,0.0001674391989409354,-9.388642877783984e-05,3.677638508154779e-05,-7.123517334028939e-05,4.8102012800323e-05
2024-08-22 00:00:00+00:00,0.00033460170724684975,-6.423779139475005e-05,0.00013518195792604985,-0.0005642377913947501,-0.0002145279167343501,-6.423779139475005e-05,3.54720832656499e-05
2024-08-23 00:00:00+00:00,0.007789104563298115,9.297625695947609e-05,0.003941040410128795,9.297625695947609e-05,0.0020170083335441357,9.297625695947609e-05,0.0020170083335441357
2024-08-24 00:00:00+00:00,0.005448263274593711,0.0001943490137992221,0.0028213061441964664,0.0001943490137992221,0.0015078275789978442,0.0001943490137992221,0.0015078275789978442
2024-08-25 00:00:00+00:00,-0.0011556650180992967,0.00019383706865760963,-0.00048091397472084356,0.00019383706865760963,-0.00014353845303161696,0.00019383706865760963,-0.00014353845303161696
2024-08-26 00:00:00+00:00,-0.002457498265895216,0.0001434213213316049,-0.0011570384722818055,0.0001434213213316049,-0.0005068085754751003,0.0001434213213316049,-0.0005068085754751003
2024-08-27 00:00:00+00:00,-0.010328059396410441,9.236906999166017e-05,-0.005117845163209391,9.236906999166017e-05,-0.0025127380466088652,9.236906999166017e-05,-0.0025127380466088652
2024-08-28 00:00:00+00:00,-0.0021774852207613357,3.1851411837591215e-05,-0.0010728169044618722,3.1851411837591215e-05,-0.0005204827463121405,3.1851411837591215e-05,-0.0005204827463121405
2024-08-29 00:00:00+00:00,-0.003048898151364282,2.0435225479342733e-05,-0.0015142314629424697,2.0435225479342733e-05,-0.0007468981187315635,2.0435225479342733e-05,-0.0007468981187315635
2024-08-30 00:00:00+00:00,-0.0008253968253968247,-3.955795687571317e-06,-0.000414676310542198,-3.955795687571317e-06,-0.00020931605311488467,-3.955795687571317e-06,-0.00020931605311488467
2024-08-31 00:00:00+00:00,-0.0010628789525811081,-1.1663615585133513e-05,-0.0005372712840831208,-1.1663615585133513e-05,-0.00027446744983412717,-1.1663615585133513e-05,-0.00027446744983412717
2024-09-01 00:00:00+00:00,-0.0028116406025530485,-1.9626456045029883e-05,-0.0014156335292990392,-1.9626456045029883e-05,-0.0007176299926720345,-1.9626456045029883e-05,-0.0007176299926720345
2024-09-02 00:00:00+00:00,0.0027842628620838735,-0.00014729914416422574,0.0013184818589598239,-0.00014729914416422574,0.0005855913573977991,-0.00014729914416422574,0.0005855913573977991
2024-09-03 00:00:00+00:00,-0.007693738011100497,-0.0001235468207465562,-0.003908642415923527,-0.0001235468207465562,-0.0020160946183350415,-0.0001235468207465562,-0.0020160946183350415
2024-09-04 00:00:00+00:00,0.003096271242941326,-0.000140608776353357,0.0014778312332939846,-0.000140608776353357,0.0006686112284703138,-0.000140608776353357,0.0006686112284703138
2024-09-05 00:00:00+00:00,-0.007200909592539371,-6.340393165726876e-05,-0.00363215676209832,-6.340393165726876e-05,-0.0018477803468777943,-0.007700909592539371,-0.005666533177318846
2024-09-06 00:00:00+00:00,-0.006339851156380684,6.326824384705887e-05,-0.0031382914562668126,6.326824384705887e-05,-0.0015375116062098769,-0.00043673175615294114,-0.0017875116062098769
2024-09-07 00:00:00+00:00,-8.333333333333333e-05,-0.00016747249359561067,-0.000125402913464472,-0.00016747249359561067,-0.00014643770353004135,-0.00016747249359561067,-0.00014643770353004135
2024-09-08 00:00:00+00:00,0.0,-7.395032679258229e-05,-3.6975163396291144e-05,-0.0005,-0.0002684875816981456,-7.395032679258229e-05,-5.5462745094436716e-05
2024-09-09 00:00:00+00:00,0.0,-0.00011036101202921422,-5.518050601460711e-05,-0.0006103610120292142,-0.00033277075902191067,-0.00011036101202921422,-8.277075902191067e-05
2024-09-10 00:00:00+00:00,0.0,-8.067906446007633e-05,-4.0339532230038166e-05,-8.067906446007633e-05,-6.050929834505725e-05,-8.067906446007633e-05,-6.050929834505725e-05
2024-09-11 00:00:00+00:00,0.0,-0.00011203332137099675,-5.6016660685498376e-05,-0.00011203332137099675,-8.402499102824756e-05,-0.00011203332137099675,-8.402499102824756e-05
2024-09-12 00:00:00+00:00,0.0,-8.464663855289878e-05,-4.232331927644939e-05,-8.464663855289878e-05,-6.348497891467408e-05,-8.464663855289878e-05,-6.348497891467408e-05
2024-09-13 00:00:00+00:00,0.0,8.423340880581165e-06,4.2116704402905825e-06,8.423340880581165e-06,6.317505660435874e-06,8.423340880581165e-06,6.317505660435874e-06
2024-09-14 00:00:00+00:00,-0.0004914937500229574,0.00011671500126175793,-0.00018738937438059975,0.00011671500126175793,-3.533718655942091e-05,0.00011671500126175793,-3.533718655942091e-05
2024-09-15 00:00:00+00:00,-0.0007973426246348966,0.00016183898192134727,-0.00031775182135677465,0.00016183898192134727,-7.795641971771369e-05,0.00016183898192134727,-7.795641971771369e-05
2024-09-16 00:00:00+00:00,-0.0008624865648981177,9.218642976382974e-05,-0.000385150067567144,9.218642976382974e-05,-0.00014648181890165713,9.218642976382974e-05,-0.00014648181890165713
2024-09-17 00:00:00+00:00,-2.7777777777777776e-05,0.0001443139543677585,5.826808829499037e-05,0.0001443139543677585,0.00010129102133137444,0.0001443139543677585,0.00010129102133137444
2024-09-18 00:00:00+00:00,0.0013041409583783457,1.3386163172146581e-05,0.0006587635607752462,1.3386163172146581e-05,0.00033607486197369637,1.3386163172146581e-05,0.00033607486197369637
2024-09-19 00:00:00+00:00,0.0045766799197023145,0.00010336454902959424,0.0023400222343659544,0.00010336454902959424,0.0012216933916977743,0.00010336454902959424,0.0012216933916977743
2024-09-20 00:00:00+00:00,0.00332267510499496,0.00013340185309718144,0.0017280384790460707,0.00013340185309718144,0.0009307201660716261,0.00013340185309718144,0.0009307201660716261
2024-09-21 00:00:00+00:00,0.0023434623923349975,0.00019726514473794587,0.0012703637685364717,0.00019726514473794587,0.0007338144566372088,0.00019726514473794587,0.0007338144566372088
2024-09-22 00:00:00+00:00,-0.0029779127595545795,0.0001245812449623962,-0.0014266657572960916,0.0001245812449623962,-0.0006510422561668477,0.0001245812449623962,-0.0006510422561668477
2024-09-23 00:00:00+00:00,-0.0004113737656407656,0.00017710308196350333,-0.00011713534183863114,0.00017710308196350333,2.9983870062436093e-05,0.00017710308196350333,2.9983870062436093e-05
2024-09-24 00:00:00+00:00,0.004665177198338032,0.00017158765616920313,0.0024183824272536176,0.00017158765616920313,0.0012949850417114104,0.00017158765616920313,0.0012949850417114104
2024-09-25 00:00:00+00:00,-0.0046361887600393035,0.00020705304414381231,-0.0022145678579477456,0.00020705304414381231,-0.0010037574069019666,0.00020705304414381231,-0.0010037574069019666
2024-09-26 00:00:00+00:00,0.008122697850034654,0.0001870463984443571,0.004154872124239505,0.0001870463984443571,0.0021709592613419313,0.0001870463984443571,0.0021709592613419313
2024-09-27 00:00:00+00:00,0.006276554079291359,0.000318602560077208,0.0032975783196842836,0.00577655407929136,0.004537066199487821,0.000318602560077208,0.0018080904398807458
2024-09-28 00:00:00+00:00,-0.0015104178842035114,0.00017048227878757594,-0.0006699678027079677,-0.0015104178842035114,-0.0010901928434557395,0.00017048227878757594,-0.0002497427619601959
2024-09-29 00:00:00+00:00,0.0001960503343033383,0.0002292593203905291,0.0002126548273469337,0.0001960503343033383,0.000204352580825136,0.0002292593203905291,0.0002209570738687314
2024-09-30 00:00:00+00:00,-0.018253286294254153,0.00020392993469675602,-0.009024678179778698,-0.018253286294254153,-0.013638982237016425,0.00020392993469675602,-0.004410374122540971
2024-10-01 00:00:00+00:00,-0.020861987157986314,0.0002446250442322828,-0.010308681056877015,-0.0002553749557677172,-0.0052820280063223665,0.0002446250442322828,-0.005032028006322366
2024-10-02 00:00:00+00:00,-0.010083176608444511,0.00015374838608983588,-0.004964714111177338,0.00015374838608983588,-0.002405482862543751,0.00015374838608983588,-0.002405482862543751
2024-10-03 00:00:00+00:00,-0.0039797136388925,0.00011356765764047871,-0.0019330729906260106,0.00011356765764047871,-0.0009097526664927659,0.00011356765764047871,-0.0009097526664927659
2024-10-04 00:00:00+00:00,0.015416431000921008,9.906599464781785e-05,0.007757748497784413,9.906599464781785e-05,0.003928407246216115,9.906599464781785e-05,0.003928407246216115
2024-10-05 00:00:00+00:00,-0.0011557081169753481,0.0001151187339698545,-0.0005202946915027468,0.0001151187339698545,-0.00020258797876644615,0.0001151187339698545,-0.00020258797876644615
2024-10-06 00:00:00+00:00,0.009069071400934893,0.00016246160175503732,0.004615766501344965,0.008569071400934892,0.006592418951139928,0.00016246160175503732,0.002389114051550001
2024-10-07 00:00:00+00:00,-0.007696650109957372,0.000231526110696878,-0.003732561999630247,-0.007696650109957372,-0.00571460605479381,0.000231526110696878,-0.0017505179444666846
2024-10-08 00:00:00+00:00,-0.0004940961222885829,1.2763218918854236e-05,-0.00024066645168486432,-0.0004940961222885829,-0.0003673812869867236,1.2763218918854236e-05,-0.00011395161638300504
2024-10-09 00:00:00+00:00,-0.013247141456932033,1.8885626853704096e-05,-0.006614127915039164,-0.013247141456932033,-0.009930634685985599,1.8885626853704096e-05,-0.00329762114409273
2024-10-10 00:00:00+00:00,-0.0011459341278476332,-1.0838071409113859e-05,-0.0005783860996283735,-0.0005108380714091139,-0.0005446120855187437,-1.0838071409113859e-05,-0.0002946120855187437
2024-10-11 00:00:00+00:00,0.015304136425261544,1.719876499306494e-05,0.0076606675951273046,1.719876499306494e-05,0.0038389331800601847,1.719876499306494e-05,0.0038389331800601847
2024-10-12 00:00:00+00:00,0.004740222682154318,0.0001187438112453254,0.0024294832466998217,0.0042402226821543175,0.0033348529644270696,0.0001187438112453254,0.0012741135289725735
2024-10-13 00:00:00+00:00,-0.0006563347021466701,0.00017656986045655465,-0.00023988242084505771,-0.00032343013954344536,-0.0002816562801942515,0.00017656986045655465,-3.165628019425153e-05
2024-10-14 00:00:00+00:00,0.02603663160008987,0.0001482555672063235,0.013092443583648097,0.0001482555672063235,0.00662034957542721,0.0001482555672063235,0.00662034957542721
2024-10-15 00:00:00+00:00,0.00016787111628553515,0.00014188213356725043,0.00015487662492639278,-0.0003321288837144649,-8.862612939403603e-05,-0.0003321288837144649,-8.862612939403603e-05
2024-10-16 00:00:00+00:00,0.0019518000948924707,0.0002194611862063045,0.0010856306405493876,0.0019518000948924707,0.0015187153677209291,0.0019518000948924707,0.0015187153677209291
2024-10-17 00:00:00+00:00,-0.005151108753628061,0.00018547016474412814,-0.0024828192944419663,-0.005151108753628061,-0.0038169640240350135,-0.005151108753628061,-0.0038169640240350135
2024-10-18 00:00:00+00:00,0.01061338457704354,0.00022004636447325865,0.005416715470758399,0.01061338457704354,0.008015050023900969,0.01061338457704354,0.008015050023900969
2024-10-19 00:00:00+00:00,0.005366693820508024,0.00022247509441641888,0.0027945844574622214,0.005366693820508024,0.0040806391389851225,0.005366693820508024,0.0040806391389851225
2024-10-20 00:00:00+00:00,0.016806656466544098,0.0002298768660100592,0.008518266666277079,0.016806656466544098,0.012662461566410588,0.016806656466544098,0.012662461566410588
2024-10-21 00:00:00+00:00,-0.012748793398621621,0.00024620713457190746,-0.006251293132024857,-0.012748793398621621,-0.009500043265323239,-0.012748793398621621,-0.009500043265323239
2024-10-22 00:00:00+00:00,-0.0011188951114652838,0.00019831735309527865,-0.00046028887918500257,-0.00030168264690472136,-0.00038098576304486197,-0.0011188951114652838,-0.0007895919953251431
2024-10-23 00:00:00+00:00,-0.0030130084134266343,0.00020941191700596384,-0.0014017982482103352,0.00020941191700596384,-0.0005961931656021857,-0.0030130084134266343,-0.0022074033308184847
2024-10-24 00:00:00+00:00,0.014838523666372281,0.0001880376521519178,0.0075132806592620996,0.0001880376521519178,0.0038506591557070087,0.014838523666372281,0.01117590216281719
2024-10-25 00:00:00+00:00,-0.02360856514715541,0.00015905887445266664,-0.011724753136351372,0.00015905887445266664,-0.005782847130949353,-0.02360856514715541,-0.01766665914175339
2024-10-26 00:00:00+00:00,0.010298658192413856,6.0674529499760155e-05,0.005179666360956808,6.0674529499760155e-05,0.002620170445228284,0.010298658192413856,0.007739162276685332
2024-10-27 00:00:00+00:00,0.011658574850327763,0.00016466320113406319,0.005911619025730913,0.00016466320113406319,0.003038141113432488,0.011658574850327763,0.008785096938029337
2024-10-28 00:00:00+00:00,0.011279416618110327,0.00015470450572818706,0.005717060561919257,0.00015470450572818706,0.002935882533823722,0.011279416618110327,0.008498238590014792
2024-10-29 00:00:00+00:00,0.01765701366643406,0.0001761853034727423,0.008916599484953401,0.0001761853034727423,0.004546392394213072,0.01765701366643406,0.01328680657569373
2024-10-30 00:00:00+00:00,-0.009445138455613731,0.00017058851002182962,-0.004637274972795951,-0.009945138455613732,-0.007291206714204841,-0.009445138455613731,-0.007041206714204841
