ts_ms,coin,funding_rate_normalized,annualized_pct
1686992400194,LINK,-9.10022e-05,-79.717927
1686996000010,LINK,-9.42741e-05,-82.584112
1686999600155,LINK,-8.4547e-05,-74.063172
1687003200180,LINK,-9.10951e-05,-79.799308
1687006800083,LINK,-0.0001028257,-90.075313
1687010400161,LINK,-0.0001133415,-99.287154
1687014000213,LINK,-0.0001133169,-99.265604
1687017600022,LINK,-9.60562e-05,-84.145231
1687021200141,LINK,-9.65409e-05,-84.569828
1687024800129,LINK,-0.0001070107,-93.741373
1687028400006,LINK,-8.69795e-05,-76.194042
1687032000027,LINK,-9.84391e-05,-86.232652
1687035600085,LINK,-9.61604e-05,-84.23651
1687039200122,LINK,-8.95463e-05,-78.442559
1687042800314,LINK,-0.0001133696,-99.31177
1687046400182,LINK,-0.0001212887,-106.248901
1687050000315,LINK,-0.0001204905,-105.549678
1687053600176,LINK,-9.52678e-05,-83.454593
1687057200073,LINK,-9.99498e-05,-87.556025
1687060800018,LINK,-0.0001005186,-88.054294
1687064400034,LINK,-0.0001051783,-92.136191
1687068000006,LINK,-0.0001024399,-89.737352
1687071600009,LINK,-0.0001144197,-100.231657
1687075200002,LINK,-0.0001114924,-97.667342
1687078800081,LINK,-0.0001108615,-97.114674
1687082400070,LINK,-9.92492e-05,-86.942299
1687086000093,LINK,-0.0001119769,-98.091764
1687089600171,LINK,-9.67477e-05,-84.750985
1687093200011,LINK,-0.0001082662,-94.841191
1687096800116,LINK,-0.0001127032,-98.728003
1687100400096,LINK,-9.79349e-05,-85.790972
1687104000155,LINK,-0.0001061653,-93.000803
1687107600072,LINK,-0.0001066475,-93.42321
1687111200129,LINK,-0.0001131711,-99.137884
1687114800004,LINK,-0.0001071678,-93.878993
1687118400075,LINK,-0.0001068335,-93.586146
1687122000206,LINK,-0.0001358168,-118.975517
1687125600063,LINK,-0.0001171358,-102.610961
1687129200137,LINK,-0.0001157251,-101.375188
1687132800040,LINK,-0.0001110411,-97.272004
1687136400182,LINK,-0.0001223046,-107.13883
1687140000192,LINK,-0.000104549,-91.584924
1687143600031,LINK,-0.0001052529,-92.20154
1687147200204,LINK,-0.0001052773,-92.222915
1687150800115,LINK,-9.81098e-05,-85.944185
1687154400108,LINK,-0.0001033461,-90.531184
1687158000048,LINK,-0.0001080832,-94.680883
1687161600117,LINK,-0.0001156154,-101.27909
1687165200180,LINK,-0.0001103389,-96.656876
1687168800057,LINK,-9.47328e-05,-82.985933
1687172400151,LINK,-9.55747e-05,-83.723437
1687176000100,LINK,-0.0001029299,-90.166592
1687179600149,LINK,-0.0001115167,-97.688629
1687183200085,LINK,-0.0001202841,-105.368872
1687186800094,LINK,-0.0001204539,-105.517616
1687190400167,LINK,-0.0001112459,-97.451408
1687194000197,LINK,-0.0001203704,-105.44447
1687197600087,LINK,-0.0001269859,-111.239648
1687201200124,LINK,-0.0001161542,-101.751079
1687204800202,LINK,-0.0001200751,-105.185788
1687208400028,LINK,-0.0001043343,-91.396847
1687212000136,LINK,-0.0001110474,-97.277522
1687215600183,LINK,-0.0001152893,-100.993427
1687219200095,LINK,-0.0001133974,-99.336122
1687222800146,LINK,-0.0001107038,-96.976529
1687226400150,LINK,-0.0001183906,-103.710166
1687230000213,LINK,-0.0001074067,-94.088269
1687233600075,LINK,-0.0001040097,-91.112497
1687237200082,LINK,-9.86221e-05,-86.39296
1687240800171,LINK,-9.7701e-05,-85.586076
1687244400077,LINK,-9.02334e-05,-79.044458
1687248000101,LINK,-8.19795e-05,-71.814042
1687251600076,LINK,-8.07504e-05,-70.73735
1687255200051,LINK,-8.13785e-05,-71.287566
1687258800042,LINK,-8.33929e-05,-73.05218
1687262400013,LINK,-7.6652e-05,-67.147152
1687266000229,LINK,-7.96859e-05,-69.804848
1687269600145,LINK,-9.49104e-05,-83.14151
1687273200190,LINK,-0.0001195772,-104.749627
1687276800047,LINK,-9.3306e-05,-81.736056
1687280400132,LINK,-8.49419e-05,-74.409104
1687284000070,LINK,-7.25869e-05,-63.586124
1687287600209,LINK,-5.48003e-05,-48.005063
1687291200245,LINK,-6.09023e-05,-53.350415
1687294800113,LINK,-5.72838e-05,-50.180609
1687298400151,LINK,-5.87223e-05,-51.440735
1687302000177,LINK,-7.19336e-05,-63.013834
1687305600122,LINK,-5.72787e-05,-50.176141
1687309200106,LINK,-5.31704e-05,-46.57727
1687312800144,LINK,-5.46374e-05,-47.862362
1687316400023,LINK,-4.62705e-05,-40.532958
1687320000025,LINK,-4.94716e-05,-43.337122
1687323600054,LINK,-6.01511e-05,-52.692364
1687327200072,LINK,-6.69725e-05,-58.66791
1687330800064,LINK,-7.75752e-05,-67.955875
1687334400010,LINK,-7.56367e-05,-66.257749
1687338000167,LINK,-7.92534e-05,-69.425978
1687341600146,LINK,-6.65122e-05,-58.264687
1687345200035,LINK,-7.8077e-05,-68.395452
1687348800807,LINK,-6.03034e-05,-52.825778
1687352400137,LINK,-8.37296e-05,-73.34713
1687356000049,LINK,-8.0369e-05,-70.403244
1687359600006,LINK,-7.7912e-05,-68.250912
1687363200103,LINK,-8.50431e-05,-74.497756
1687366800070,LINK,-6.4547e-05,-56.543172
1687370400158,LINK,-3.99126e-05,-34.963438
1687374000202,LINK,-3.9696e-05,-34.773696
1687377600059,LINK,-5.34125e-05,-46.78935
1687381200102,LINK,-6.04932e-05,-52.992043
1687384800115,LINK,-6.24829e-05,-54.73502
1687388400023,LINK,-5.46699e-05,-47.890832
1687392000381,LINK,-8.36839e-05,-73.307096
1687395600016,LINK,-6.46396e-05,-56.62429
1687399200059,LINK,-6.17205e-05,-54.067158
1687402800314,LINK,-7.27564e-05,-63.734606
1687406400150,LINK,-7.75305e-05,-67.916718
1687410000019,LINK,-5.46676e-05,-47.888818
1687413600098,LINK,-6.7032e-05,-58.720032
1687417200136,LINK,-6.57234e-05,-57.573698
1687420800068,LINK,-4.96848e-05,-43.523885
1687424400025,LINK,-4.0476e-05,-35.456976
1687428000469,LINK,-3.6297e-05,-31.796172
1687431600851,LINK,-6.16669e-05,-54.020204
1687435200054,LINK,-7.59972e-05,-66.573547
1687438800195,LINK,-4.74061e-05,-41.527744
1687442400077,LINK,-6.75531e-05,-59.176516
1687446000183,LINK,-4.09813e-05,-35.899619
1687449600093,LINK,-2.82279e-05,-24.72764
1687453200464,LINK,-3.25141e-05,-28.482352
1687456800158,LINK,-2.30982e-05,-20.234023
1687460400028,LINK,-3.63813e-05,-31.870019
1687464000216,LINK,-2.71772e-05,-23.807227
1687467600041,LINK,-4.1185e-05,-36.07806
1687471200171,LINK,-4.33847e-05,-38.004997
1687474800089,LINK,-5.22314e-05,-45.754706
1687478400068,LINK,-2.93491e-05,-25.709812
1687482000164,LINK,-2.13103e-05,-18.667823
1687485600171,LINK,-2.49417e-05,-21.848929
1687489200087,LINK,-2.32223e-05,-20.342735
1687492800173,LINK,-2.91654e-05,-25.54889
1687496400074,LINK,-3.54722e-05,-31.073647
1687500000108,LINK,-3.35043e-05,-29.349767
1687503600164,LINK,-3.30816e-05,-28.979482
1687507200067,LINK,-2.53098e-05,-22.171385
1687510800158,LINK,-3.65227e-05,-31.993885
1687514400002,LINK,-4.15547e-05,-36.401917
1687518000046,LINK,-3.86735e-05,-33.877986
1687521600308,LINK,-4.40231e-05,-38.564236
1687525200100,LINK,-4.07357e-05,-35.684473
1687528800048,LINK,-3.64391e-05,-31.920652
1687532400452,LINK,-3.25937e-05,-28.552081
1687536000030,LINK,-4.36969e-05,-38.278484
1687539600143,LINK,1.35853e-05,11.900723
1687543200101,LINK,6.55137e-05,57.390001
1687546800082,LINK,3.82791e-05,33.532492
1687550400003,LINK,3.37457e-05,29.561233
1687554000058,LINK,3.50572e-05,30.710107
1687557600989,LINK,4.56861e-05,40.021024
1687561200014,LINK,3.74855e-05,32.837298
1687564800118,LINK,2.66864e-05,23.377286
