ts_ms,coin,funding_rate_normalized,annualized_pct
1686956400106,DOGE,-7.90156e-05,-69.217666
1686960000166,DOGE,-8.02589e-05,-70.306796
1686963600148,DOGE,-7.91412e-05,-69.327691
1686967200128,DOGE,-9.05183e-05,-79.294031
1686970800070,DOGE,-8.14051e-05,-71.310868
1686974400073,DOGE,-8.4004e-05,-73.587504
1686978000241,DOGE,-8.2978e-05,-72.688728
1686981600074,DOGE,-7.61743e-05,-66.728687
1686985200099,DOGE,-7.05026e-05,-61.760278
1686988800026,DOGE,-7.65305e-05,-67.040718
1686992400194,DOGE,-7.66085e-05,-67.109046
1686996000010,DOGE,-6.83593e-05,-59.882747
1686999600155,DOGE,-6.94851e-05,-60.868948
1687003200180,DOGE,-6.89723e-05,-60.419735
1687006800083,DOGE,-7.5054e-05,-65.747304
1687010400161,DOGE,-8.99287e-05,-78.777541
1687014000213,DOGE,-8.83557e-05,-77.399593
1687017600022,DOGE,-9.18105e-05,-80.425998
1687021200141,DOGE,-7.49398e-05,-65.647265
1687024800129,DOGE,-9.23921e-05,-80.93548
1687028400006,DOGE,-6.18704e-05,-54.19847
1687032000027,DOGE,-7.87469e-05,-68.982284
1687035600085,DOGE,-7.65669e-05,-67.072604
1687039200122,DOGE,-9.44002e-05,-82.694575
1687042800314,DOGE,-8.77109e-05,-76.834748
1687046400182,DOGE,-9.53387e-05,-83.516701
1687050000315,DOGE,-7.29958e-05,-63.944321
1687053600176,DOGE,-7.97484e-05,-69.859598
1687057200073,DOGE,-8.17592e-05,-71.621059
1687060800018,DOGE,-6.05924e-05,-53.078942
1687064400034,DOGE,-7.42509e-05,-65.043788
1687068000006,DOGE,-7.58316e-05,-66.428482
1687071600009,DOGE,-8.21044e-05,-71.923454
1687075200002,DOGE,-8.69595e-05,-76.176522
1687078800081,DOGE,-7.87631e-05,-68.996476
1687082400070,DOGE,-6.89e-05,-60.3564
1687086000093,DOGE,-7.19355e-05,-63.015498
1687089600171,DOGE,-8.5561e-05,-74.951436
1687093200011,DOGE,-7.89014e-05,-69.117626
1687096800116,DOGE,-9.10457e-05,-79.756033
1687100400096,DOGE,-7.14402e-05,-62.581615
1687104000155,DOGE,-6.04303e-05,-52.936943
1687107600072,DOGE,-7.15189e-05,-62.650556
1687111200129,DOGE,-6.37817e-05,-55.872769
1687114800004,DOGE,-5.86603e-05,-51.386423
1687118400075,DOGE,-6.10558e-05,-53.484881
1687122000206,DOGE,-8.42523e-05,-73.805015
1687125600063,DOGE,-8.64585e-05,-75.737646
1687129200137,DOGE,-9.29637e-05,-81.436201
1687132800040,DOGE,-8.13518e-05,-71.264177
1687136400182,DOGE,-5.67052e-05,-49.673755
1687140000192,DOGE,-7.34606e-05,-64.351486
1687143600031,DOGE,-7.24541e-05,-63.469792
1687147200204,DOGE,-7.26258e-05,-63.620201
1687150800115,DOGE,-7.11693e-05,-62.344307
1687154400108,DOGE,-6.6333e-05,-58.107708
1687158000048,DOGE,-7.73982e-05,-67.800823
1687161600117,DOGE,-7.80723e-05,-68.391335
1687165200180,DOGE,-7.13342e-05,-62.488759
1687168800057,DOGE,-5.87895e-05,-51.499602
1687172400151,DOGE,-7.89858e-05,-69.191561
1687176000100,DOGE,-8.13456e-05,-71.258746
1687179600149,DOGE,-7.41461e-05,-64.951984
1687183200085,DOGE,-7.5408e-05,-66.057408
1687186800094,DOGE,-7.92612e-05,-69.432811
1687190400167,DOGE,-8.05491e-05,-70.561012
1687194000197,DOGE,-8.27285e-05,-72.470166
1687197600087,DOGE,-8.5944e-05,-75.286944
1687201200124,DOGE,-7.27588e-05,-63.736709
1687204800202,DOGE,-7.77902e-05,-68.144215
1687208400028,DOGE,-7.16332e-05,-62.750683
1687212000136,DOGE,-7.15905e-05,-62.713278
1687215600183,DOGE,-7.68441e-05,-67.315432
1687219200095,DOGE,-6.87135e-05,-60.193026
1687222800146,DOGE,-6.88807e-05,-60.339493
1687226400150,DOGE,-8.18761e-05,-71.723464
1687230000213,DOGE,-7.39787e-05,-64.805341
1687233600075,DOGE,-8.59185e-05,-75.264606
1687237200082,DOGE,-7.25807e-05,-63.580693
1687240800171,DOGE,-7.62049e-05,-66.755492
1687244400077,DOGE,-7.11029e-05,-62.28614
1687248000101,DOGE,-8.0262e-05,-70.309512
1687251600076,DOGE,-7.11631e-05,-62.338876
1687255200051,DOGE,-6.18349e-05,-54.167372
1687258800042,DOGE,-6.6739e-05,-58.463364
1687262400013,DOGE,-6.85609e-05,-60.059348
1687266000229,DOGE,-7.34184e-05,-64.314518
1687269600145,DOGE,-6.27168e-05,-54.939917
1687273200190,DOGE,-8.90064e-05,-77.969606
1687276800047,DOGE,-9.25431e-05,-81.067756
1687280400132,DOGE,-8.7774e-05,-76.890024
1687284000070,DOGE,-8.66199e-05,-75.879032
1687287600209,DOGE,-6.75804e-05,-59.20043
1687291200245,DOGE,-7.36688e-05,-64.533869
1687294800113,DOGE,-6.58278e-05,-57.665153
1687298400151,DOGE,-8.04424e-05,-70.467542
1687302000177,DOGE,-8.66146e-05,-75.87439
1687305600122,DOGE,-8.13568e-05,-71.268557
1687309200106,DOGE,-6.80675e-05,-59.62713
1687312800144,DOGE,-4.92489e-05,-43.142036
1687316400023,DOGE,-5.98949e-05,-52.467932
1687320000025,DOGE,-5.60618e-05,-49.110137
1687323600054,DOGE,-5.23414e-05,-45.851066
1687327200072,DOGE,-5.75735e-05,-50.434386
1687330800064,DOGE,-8.17574e-05,-71.619482
1687334400010,DOGE,-7.91888e-05,-69.369389
1687338000167,DOGE,-7.50166e-05,-65.714542
1687341600146,DOGE,-6.79003e-05,-59.480663
1687345200035,DOGE,-8.22908e-05,-72.086741
1687348800807,DOGE,-5.96317e-05,-52.237369
1687352400137,DOGE,-6.75478e-05,-59.171873
1687356000049,DOGE,-6.31198e-05,-55.292945
1687359600006,DOGE,-6.64365e-05,-58.198374
1687363200103,DOGE,-7.82611e-05,-68.556724
1687366800070,DOGE,-5.73141e-05,-50.207152
1687370400158,DOGE,-3.30174e-05,-28.923242
1687374000202,DOGE,-3.00294e-05,-26.305754
1687377600059,DOGE,-4.21135e-05,-36.891426
1687381200102,DOGE,-4.71944e-05,-41.342294
1687384800115,DOGE,-4.34601e-05,-38.071048
1687388400023,DOGE,-5.95562e-05,-52.171231
1687392000381,DOGE,-6.72015e-05,-58.868514
1687395600016,DOGE,-5.28334e-05,-46.282058
1687399200059,DOGE,-5.74955e-05,-50.366058
1687402800314,DOGE,-6.29524e-05,-55.146302
1687406400150,DOGE,-6.17567e-05,-54.098869
1687410000019,DOGE,-6.32024e-05,-55.365302
1687413600098,DOGE,-6.61215e-05,-57.922434
1687417200136,DOGE,-5.14391e-05,-45.060652
1687420800068,DOGE,-5.16236e-05,-45.222274
1687424400025,DOGE,-4.9276e-05,-43.165776
1687428000469,DOGE,-2.91327e-05,-25.520245
1687431600851,DOGE,-4.28664e-05,-37.550966
1687435200054,DOGE,-4.65476e-05,-40.775698
1687438800195,DOGE,-5.59237e-05,-48.989161
1687442400077,DOGE,-7.03636e-05,-61.638514
1687446000183,DOGE,-5.29579e-05,-46.39112
1687449600093,DOGE,-5.36705e-05,-47.015358
1687453200464,DOGE,-5.89836e-05,-51.669634
1687456800158,DOGE,-4.23078e-05,-37.061633
1687460400028,DOGE,-4.9768e-05,-43.596768
1687464000216,DOGE,-5.43589e-05,-47.618396
1687467600041,DOGE,-5.15102e-05,-45.122935
1687471200171,DOGE,-7.32175e-05,-64.13853
1687474800089,DOGE,-6.18179e-05,-54.15248
1687478400068,DOGE,-5.66483e-05,-49.623911
1687482000164,DOGE,-4.84211e-05,-42.416884
1687485600171,DOGE,-6.57849e-05,-57.627572
1687489200087,DOGE,-4.68951e-05,-41.080108
1687492800173,DOGE,-6.04106e-05,-52.919686
1687496400074,DOGE,-6.17138e-05,-54.061289
1687500000108,DOGE,-5.97808e-05,-52.367981
1687503600164,DOGE,-7.065e-05,-61.8894
1687507200067,DOGE,-4.74103e-05,-41.531423
1687510800158,DOGE,-4.28185e-05,-37.509006
1687514400002,DOGE,-5.22017e-05,-45.728689
1687518000046,DOGE,-5.98787e-05,-52.453741
1687521600308,DOGE,-5.61379e-05,-49.1768
1687525200100,DOGE,-6.99873e-05,-61.308875
