sticky,a,thr,carry,weights,train_ret,train_ann,train_dd,train_calmar,test_ret,test_ann,test_dd,test_calmar,fwd_ret,fwd_ann,fwd_dd,fwd_calmar
12,0.0,0.2,True,equal,92.84821731364363,39.248218298496674,7.155738471286732,5.484859243526704,2.1830479879698883,2.3042973073055695,5.935561945764089,0.38821889626643186,5.3987978500781075,20.055233008423578,3.018625713803147,6.643828983738471
12,0.0,0.2,True,invvol,87.71121742916117,37.36571783268368,7.155738471286732,5.221783605230704,-0.08721177365682564,-0.09199865588789269,7.086129755369663,-0.01298292002318738,4.402163781864465,16.154966715440988,3.315153621225131,4.873067302827084
12,0.0,0.5,False,equal,93.48553753757778,39.48002747201493,7.206660397811914,5.4782694469690645,1.8636499217108193,1.9669892143423073,6.537706196494531,0.3008684017334692,5.566598818941371,20.720964866022573,3.0644908515874425,6.761633781771242
12,0.0,0.5,False,invvol,91.51331315372984,38.7614462112684,7.206660397811914,5.3785587320081225,-0.6917307748544821,-0.7295770956839309,8.215700406585135,-0.08880278729481816,4.47883868487764,16.4517776827376,3.3858846486744643,4.858930350500359
12,0.0,0.5,True,equal,102.7774907579499,42.81770620108216,7.155738471286732,5.9836879691583755,2.0228150796991695,2.1350722005872624,6.261536880507057,0.3409821328744398,5.655906549758982,21.076353573406358,3.0177284022832485,6.984178416274886
12,0.0,0.5,True,invvol,97.49805415942932,40.93086527525705,7.155738471286732,5.7200057603414525,-0.21723983211294762,-0.22915550848803257,7.605424743522738,-0.03013053395646258,4.517345148161689,16.601041019627583,3.374336132917888,4.919794699075274
12,0.05,0.1,False,equal,62.54908127890781,27.751646118192053,7.206660397811914,3.850833060847158,0.08283722034547747,0.08738807206545296,6.436978537083737,0.013575945851303705,2.917310021012409,10.512689669194163,2.9210632513338552,3.5989257214453394
12,0.05,0.1,False,invvol,51.796171936150316,23.4188486005521,7.206660397811914,3.249611790734933,-2.147867895121125,-2.264469036529937,6.694918199753874,-0.33823699841667754,3.1419769547494703,11.353581061438177,2.546630308445741,4.458276108544194
12,0.05,0.1,True,equal,71.8660728321127,31.392211225800224,7.155738471286732,4.386998120706238,0.41067771618168436,0.43327816982574596,6.34111368291419,0.06832840278407121,3.0174287340667183,10.886856735000116,2.8491293504248616,3.82111704874918
12,0.05,0.1,True,invvol,58.17738070001954,26.007783910649373,7.155738471286732,3.6345352775270867,-1.6202443608125172,-1.7084530344685267,6.4797080396503,-0.2636620390940838,3.2058609274873584,11.593518064775331,2.4748931168660837,4.684452021692158
12,0.05,0.2,False,equal,64.48262620934318,28.515509034983122,7.206660397811914,3.956827082297509,-0.11451617875838371,-0.1208008396944571,6.779568821757309,-0.01781836616316622,2.8934722763352516,10.423735172605198,3.0226463347584387,3.4485460812067625
12,0.05,0.2,False,invvol,53.76907474384753,24.22494685980481,7.206660397811914,3.3614664105942866,-2.3000630706367375,-2.4248235835023446,7.029441860139684,-0.3449525057248514,3.0881756239288016,11.151797944667985,2.626158276236601,4.246430249683578
